Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 09:45:11,1694684710,0.5,6.34
2023-09-14 09:45:12,1694684711,36.82,6.56
2023-09-14 09:45:13,1694684712,7.5,6.58
2023-09-14 09:45:14,1694684713,12.38,6.65
2023-09-14 09:45:15,1694684714,7,6.68
2023-09-14 09:45:16,1694684715,7,6.71
2023-09-14 09:45:17,1694684716,7.04,6.83
2023-09-14 09:45:18,1694684717,12,7.02
2023-09-14 09:45:19,1694684718,16,7.09
2023-09-14 09:45:20,1694684719,9.55,7.16
2023-09-14 09:45:21,1694684720,11.94,7.23
2023-09-14 09:45:22,1694684721,19.8,7.31
2023-09-14 09:45:23,1694684722,8.5,7.43
2023-09-14 09:45:24,1694684723,4.59,7.46
2023-09-14 09:45:25,1694684724,4.04,7.49
2023-09-14 09:45:26,1694684725,4.02,7.50
2023-09-14 09:45:27,1694684726,5.47,7.52
2023-09-14 09:45:28,1694684727,6.47,7.55
2023-09-14 09:45:29,1694684728,5.47,7.57
2023-09-14 09:45:31,1694684729,6.06,7.59
2023-09-14 09:45:32,1694684731,3.5,7.62
2023-09-14 09:45:33,1694684732,3.54,7.65
2023-09-14 09:45:34,1694684733,10.05,7.77
2023-09-14 09:45:35,1694684734,2.54,7.78
2023-09-14 09:45:36,1694684735,6.44,7.79
2023-09-14 09:45:37,1694684736,5.47,7.81
2023-09-14 09:45:38,1694684737,2.5,7.83
2023-09-14 09:45:39,1694684738,3,7.84
2023-09-14 09:45:40,1694684739,6.97,7.86
2023-09-14 09:45:41,1694684740,3.48,7.88
2023-09-14 09:45:42,1694684741,3.05,7.89
2023-09-14 09:45:43,1694684742,5.53,7.90
2023-09-14 09:45:44,1694684743,5.56,7.97
2023-09-14 09:45:45,1694684744,3,7.98
2023-09-14 09:45:46,1694684745,2.99,8.00
2023-09-14 09:45:47,1694684746,3.98,8.02
2023-09-14 09:45:48,1694684747,4.08,8.04
2023-09-14 09:45:49,1694684748,5.05,8.07
2023-09-14 09:45:50,1694684749,5.05,8.08
2023-09-14 09:45:51,1694684750,3.02,8.11
2023-09-14 09:45:52,1694684751,6.47,8.13
2023-09-14 09:45:53,1694684752,4.04,8.15
2023-09-14 09:45:54,1694684753,5,8.17
2023-09-14 09:45:55,1694684754,4.46,8.24
2023-09-14 09:45:56,1694684755,4.95,8.31
2023-09-14 09:45:57,1694684756,6.03,8.54
2023-09-14 09:45:58,1694684757,6.44,8.56
2023-09-14 09:45:59,1694684758,3.02,8.57
2023-09-14 09:46:00,1694684759,5.56,8.60
2023-09-14 09:46:01,1694684760,4.06,8.62
2023-09-14 09:46:02,1694684761,5,8.64
2023-09-14 09:46:03,1694684762,4.02,8.66
2023-09-14 09:46:04,1694684763,1.52,8.68
2023-09-14 09:46:05,1694684764,4.02,8.70
2023-09-14 09:46:06,1694684765,1.02,8.72
2023-09-14 09:46:07,1694684766,3.45,8.74
2023-09-14 09:46:08,1694684767,3.96,8.76
2023-09-14 09:46:09,1694684768,2.03,8.79
2023-09-14 09:46:10,1694684769,3.52,8.80
2023-09-14 09:46:11,1694684770,6.53,8.92
2023-09-14 09:46:12,1694684771,2.53,8.94
2023-09-14 09:46:13,1694684772,2.01,8.96
2023-09-14 09:46:14,1694684773,4.5,8.99
2023-09-14 09:46:15,1694684774,3.52,9.00
2023-09-14 09:46:16,1694684775,3.5,9.03
2023-09-14 09:46:17,1694684776,3.03,9.05
2023-09-14 09:46:18,1694684777,2.51,9.07
2023-09-14 09:46:19,1694684778,2.5,9.08
2023-09-14 09:46:20,1694684779,10.1,9.11
2023-09-14 09:46:21,1694684780,11.56,9.16
2023-09-14 09:46:22,1694684781,23.38,9.34
2023-09-14 09:46:23,1694684782,2.02,9.36
2023-09-14 09:46:24,1694684783,10.89,9.53
2023-09-14 09:46:25,1694684784,4.52,9.60
2023-09-14 09:46:26,1694684785,4,9.62
2023-09-14 09:46:27,1694684786,2,9.63
