Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 09:12:20,1694682739,0,6.35
2023-09-14 09:12:21,1694682740,78.89,7.14
2023-09-14 09:12:22,1694682741,100,8.10
2023-09-14 09:12:23,1694682742,98.02,8.82
2023-09-14 09:12:24,1694682743,82.41,9.53
2023-09-14 09:12:25,1694682744,80.9,10.44
2023-09-14 09:12:26,1694682745,77.61,11.64
2023-09-14 09:12:27,1694682746,46.97,11.92
2023-09-14 09:12:28,1694682747,54.77,12.44
2023-09-14 09:12:29,1694682748,56.28,12.79
2023-09-14 09:12:30,1694682749,47.5,14.03
2023-09-14 09:12:31,1694682750,39.29,14.31
2023-09-14 09:12:32,1694682751,45.5,14.54
2023-09-14 09:12:33,1694682752,40.3,14.80
2023-09-14 09:12:34,1694682753,60.1,15.31
2023-09-14 09:12:35,1694682754,36.63,16.03
2023-09-14 09:12:36,1694682755,33.99,16.65
2023-09-14 09:12:37,1694682756,50.51,16.89
2023-09-14 09:12:38,1694682757,50.98,17.20
2023-09-14 09:12:39,1694682758,57.95,17.59
2023-09-14 09:12:40,1694682759,39.9,18.22
2023-09-14 09:12:41,1694682760,64.65,19.74
2023-09-14 09:12:42,1694682761,39.5,21.20
2023-09-14 09:12:44,1694682762,33.67,22.54
2023-09-14 09:12:45,1694682764,35.53,23.72
2023-09-14 09:12:46,1694682765,34.33,24.86
2023-09-14 09:12:47,1694682766,29.15,26.04
2023-09-14 09:12:48,1694682767,44.72,27.19
2023-09-14 09:12:49,1694682768,43.78,28.28
2023-09-14 09:12:50,1694682769,25.87,28.50
2023-09-14 09:12:51,1694682770,29.06,28.73
2023-09-14 09:12:52,1694682771,18.27,28.84
2023-09-14 09:12:53,1694682772,28.22,29.02
2023-09-14 09:12:54,1694682773,42.93,29.21
2023-09-14 09:12:55,1694682774,80.5,29.42
2023-09-14 09:12:56,1694682775,22.61,29.61
2023-09-14 09:12:57,1694682776,28.43,29.79
2023-09-14 09:12:58,1694682777,30.54,30.00
2023-09-14 09:12:59,1694682778,25.87,30.19
2023-09-14 09:13:00,1694682779,23,30.36
2023-09-14 09:13:01,1694682780,59.7,30.58
2023-09-14 09:13:02,1694682781,21.94,30.75
2023-09-14 09:13:03,1694682782,22.84,30.91
2023-09-14 09:13:04,1694682783,24.88,31.08
2023-09-14 09:13:05,1694682784,22.5,31.24
2023-09-14 09:13:06,1694682785,39.6,31.43
2023-09-14 09:13:07,1694682786,18.41,31.54
2023-09-14 09:13:08,1694682787,5,31.54
2023-09-14 09:13:09,1694682788,6.44,31.55
2023-09-14 09:13:10,1694682789,7.73,31.55
2023-09-14 09:13:11,1694682790,5.97,31.55
2023-09-14 09:13:12,1694682791,7.39,31.55
