Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 15:57:43,1694447862,2,6.02
2023-09-11 15:57:44,1694447863,53.27,7.08
2023-09-11 15:57:45,1694447864,15.42,7.13
2023-09-11 15:57:46,1694447865,4.55,7.26
2023-09-11 15:57:47,1694447866,4.5,7.36
2023-09-11 15:57:48,1694447867,0,7.36
2023-09-11 15:57:49,1694447868,0,7.36
2023-09-11 15:57:50,1694447869,0,7.36
2023-09-11 15:57:51,1694447870,0,7.36
2023-09-11 15:57:52,1694447871,0,7.37
2023-09-11 15:57:53,1694447872,0.5,7.37
2023-09-11 15:57:54,1694447873,25,7.55
2023-09-11 15:57:55,1694447874,91.46,8.09
2023-09-11 15:57:56,1694447875,95.02,8.68
2023-09-11 15:57:57,1694447876,91.41,8.70
2023-09-11 15:57:58,1694447877,82.05,8.71
2023-09-11 15:58:00,1694447878,71.57,8.70
2023-09-11 15:58:01,1694447880,66.33,8.68
2023-09-11 15:58:02,1694447881,66,8.66
2023-09-11 15:58:03,1694447882,64.55,8.66
2023-09-11 15:58:04,1694447883,67.16,8.68
2023-09-11 15:58:05,1694447884,63.19,8.69
2023-09-11 15:58:06,1694447885,68.02,8.71
2023-09-11 15:58:07,1694447886,67.68,8.73
2023-09-11 15:58:08,1694447887,66.83,8.76
2023-09-11 15:58:09,1694447888,65.48,8.77
2023-09-11 15:58:10,1694447889,66.84,8.79
2023-09-11 15:58:11,1694447890,65.28,8.81
2023-09-11 15:58:12,1694447891,67.82,8.50
2023-09-11 15:58:13,1694447892,64.65,8.53
2023-09-11 15:58:14,1694447893,67,8.55
2023-09-11 15:58:15,1694447894,65.62,8.56
2023-09-11 15:58:16,1694447895,65.98,8.55
2023-09-11 15:58:17,1694447896,72.41,8.50
2023-09-11 15:58:18,1694447897,71.86,8.45
2023-09-11 15:58:19,1694447898,66.67,8.46
2023-09-11 15:58:20,1694447899,64.25,8.46
2023-09-11 15:58:21,1694447900,63.87,8.48
2023-09-11 15:58:22,1694447901,65.1,8.48
2023-09-11 15:58:23,1694447902,65.83,8.50
2023-09-11 15:58:24,1694447903,63.92,8.51
2023-09-11 15:58:25,1694447904,64.06,8.52
2023-09-11 15:58:26,1694447905,63.59,8.54
2023-09-11 15:58:27,1694447906,64.82,8.54
2023-09-11 15:58:28,1694447907,63.78,8.56
2023-09-11 15:58:29,1694447908,63.54,8.57
2023-09-11 15:58:30,1694447909,64.14,8.58
2023-09-11 15:58:31,1694447910,64.47,8.59
2023-09-11 15:58:32,1694447911,66.5,8.61
2023-09-11 15:58:33,1694447912,64.68,8.62
2023-09-11 15:58:34,1694447913,63.59,8.32
2023-09-11 15:58:35,1694447914,66.18,8.35
2023-09-11 15:58:36,1694447915,64.25,8.36
2023-09-11 15:58:37,1694447916,66.18,8.37
2023-09-11 15:58:38,1694447917,64.29,8.39
2023-09-11 15:58:39,1694447918,64.97,8.40
2023-09-11 15:58:40,1694447919,64.06,8.42
2023-09-11 15:58:41,1694447920,66.5,8.44
2023-09-11 15:58:42,1694447921,64.43,8.45
2023-09-11 15:58:43,1694447922,65.28,8.46
2023-09-11 15:58:44,1694447923,65.28,8.48
2023-09-11 15:58:45,1694447924,64.58,8.49
2023-09-11 15:58:46,1694447925,62.5,8.51
2023-09-11 15:58:47,1694447926,62.3,8.53
2023-09-11 15:58:48,1694447927,75.25,8.54
2023-09-11 15:58:49,1694447928,67.33,8.55
2023-09-11 15:58:50,1694447929,66,8.56
2023-09-11 15:58:51,1694447930,64.43,8.58
2023-09-11 15:58:52,1694447931,63.59,8.60
2023-09-11 15:58:53,1694447932,64.5,8.61
2023-09-11 15:58:54,1694447933,65.62,8.62
2023-09-11 15:58:55,1694447934,64.29,8.63
2023-09-11 15:58:56,1694447935,64.8,8.65
2023-09-11 15:58:57,1694447936,64.14,8.67
2023-09-11 15:58:58,1694447937,64.97,8.37
2023-09-11 15:58:59,1694447938,63.4,8.39
2023-09-11 15:59:00,1694447939,63.96,8.41
2023-09-11 15:59:01,1694447940,75.13,9.44
2023-09-11 15:59:02,1694447941,95.05,12.23
2023-09-11 15:59:03,1694447942,94.09,15.62
2023-09-11 15:59:05,1694447943,94.5,18.55
2023-09-11 15:59:06,1694447945,94.97,21.39
2023-09-11 15:59:07,1694447946,94.5,24.14
2023-09-11 15:59:08,1694447947,93.4,26.78
2023-09-11 15:59:09,1694447948,92.96,29.24
2023-09-11 15:59:10,1694447949,91.37,31.56
2023-09-11 15:59:11,1694447950,92.89,34.04
2023-09-11 15:59:12,1694447951,91.19,36.44
2023-09-11 15:59:13,1694447952,91.41,39.14
2023-09-11 15:59:14,1694447953,91.33,41.76
2023-09-11 15:59:15,1694447954,90.91,44.51
2023-09-11 15:59:16,1694447955,91.28,47.51
2023-09-11 15:59:17,1694447956,91.88,50.36
2023-09-11 15:59:18,1694447957,93.94,52.44
2023-09-11 15:59:19,1694447958,93.03,55.41
