Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 14:17:43,1694441862,0,6.11
2023-09-11 14:17:44,1694441863,45.54,6.92
2023-09-11 14:17:45,1694441864,12.06,6.98
2023-09-11 14:17:46,1694441865,6.5,7.11
2023-09-11 14:17:47,1694441866,0,7.11
2023-09-11 14:17:48,1694441867,0,7.11
2023-09-11 14:17:49,1694441868,0,7.12
2023-09-11 14:17:50,1694441869,0,7.12
2023-09-11 14:17:51,1694441870,0,7.12
2023-09-11 14:17:52,1694441871,0,7.12
2023-09-11 14:17:53,1694441872,0,7.13
2023-09-11 14:17:54,1694441873,13.11,7.23
2023-09-11 14:17:55,1694441874,44.62,7.48
2023-09-11 14:17:56,1694441875,27,7.63
2023-09-11 14:17:57,1694441876,21.21,7.79
2023-09-11 14:17:58,1694441877,17,8.04
2023-09-11 14:17:59,1694441878,13.92,8.19
2023-09-11 14:18:00,1694441879,40.31,8.26
2023-09-11 14:18:01,1694441880,24.75,8.26
2023-09-11 14:18:02,1694441881,20.4,8.26
2023-09-11 14:18:03,1694441882,22.34,8.30
2023-09-11 14:18:04,1694441883,14.14,8.30
2023-09-11 14:18:05,1694441884,12.37,8.30
2023-09-11 14:18:06,1694441885,14.57,8.30
2023-09-11 14:18:07,1694441886,15,8.30
2023-09-11 14:18:08,1694441887,9.52,8.30
2023-09-11 14:18:09,1694441888,14.65,8.30
2023-09-11 14:18:10,1694441889,14.57,8.30
2023-09-11 14:18:11,1694441890,15.5,8.31
2023-09-11 14:18:12,1694441891,14.65,8.32
2023-09-11 14:18:13,1694441892,14.65,8.32
2023-09-11 14:18:14,1694441893,17.24,8.32
2023-09-11 14:18:15,1694441894,13.33,8.31
2023-09-11 14:18:16,1694441895,16.42,8.30
2023-09-11 14:18:17,1694441896,13.2,8.29
2023-09-11 14:18:18,1694441897,12.82,8.28
2023-09-11 14:18:19,1694441898,12.37,8.26
2023-09-11 14:18:21,1694441899,32.65,11.55
2023-09-11 14:18:22,1694441901,43.88,16.60
2023-09-11 14:18:23,1694441902,44.1,21.84
2023-09-11 14:18:24,1694441903,46.23,27.37
2023-09-11 14:18:25,1694441904,45.64,32.03
2023-09-11 14:18:26,1694441905,42.78,37.04
2023-09-11 14:18:27,1694441906,45.92,42.35
2023-09-11 14:18:28,1694441907,44.67,47.57
2023-09-11 14:18:29,1694441908,43.39,53.32
2023-09-11 14:18:30,1694441909,44.27,59.59
2023-09-11 14:18:31,1694441910,54.82,63.96
2023-09-11 14:18:32,1694441911,56.16,69.50
2023-09-11 14:18:33,1694441912,55.1,25.34
2023-09-11 14:18:34,1694441913,24.62,7.64
2023-09-11 14:18:35,1694441914,14.57,7.65
2023-09-11 14:18:36,1694441915,15,7.65
2023-09-11 14:18:37,1694441916,11.46,7.65
2023-09-11 14:18:38,1694441917,12.82,7.66
2023-09-11 14:18:39,1694441918,13.78,7.67
2023-09-11 14:18:40,1694441919,13.71,7.68
2023-09-11 14:18:41,1694441920,15.42,7.68
2023-09-11 14:18:42,1694441921,11.86,7.69
2023-09-11 14:18:43,1694441922,12.82,7.69
2023-09-11 14:18:44,1694441923,15.08,7.69
2023-09-11 14:18:45,1694441924,13.33,7.70
2023-09-11 14:18:46,1694441925,15,7.70
2023-09-11 14:18:47,1694441926,14.57,7.71
2023-09-11 14:18:48,1694441927,13.27,7.71
2023-09-11 14:18:49,1694441928,15.5,7.71
2023-09-11 14:18:50,1694441929,14.65,7.72
2023-09-11 14:18:51,1694441930,11.05,7.72
2023-09-11 14:18:52,1694441931,12.82,7.72
2023-09-11 14:18:53,1694441932,14.65,7.72
2023-09-11 14:18:54,1694441933,14.57,7.73
2023-09-11 14:18:55,1694441934,12.89,7.73
2023-09-11 14:18:56,1694441935,18.37,7.73
2023-09-11 14:18:57,1694441936,15.92,7.74
2023-09-11 14:18:58,1694441937,14.65,7.74
2023-09-11 14:18:59,1694441938,14.65,7.74
2023-09-11 14:19:00,1694441939,14.14,7.74
2023-09-11 14:19:01,1694441940,15,7.75
2023-09-11 14:19:02,1694441941,14.57,7.75
2023-09-11 14:19:03,1694441942,15.92,7.76
2023-09-11 14:19:04,1694441943,12.37,7.76
2023-09-11 14:19:05,1694441944,13.85,7.76
2023-09-11 14:19:06,1694441945,12.95,7.77
2023-09-11 14:19:07,1694441946,13.71,7.77
2023-09-11 14:19:08,1694441947,15.5,7.77
2023-09-11 14:19:09,1694441948,14.14,7.78
2023-09-11 14:19:10,1694441949,15.92,7.78
2023-09-11 14:19:11,1694441950,13.78,7.78
2023-09-11 14:19:12,1694441951,14.5,7.79
2023-09-11 14:19:13,1694441952,15,7.78
2023-09-11 14:19:14,1694441953,14.57,7.79
2023-09-11 14:19:15,1694441954,14.57,7.79
2023-09-11 14:19:16,1694441955,12.44,7.79
2023-09-11 14:19:17,1694441956,13.27,7.80
2023-09-11 14:19:18,1694441957,14.5,7.80
2023-09-11 14:19:19,1694441958,11.98,7.80
2023-09-11 14:19:20,1694441959,14.14,7.95
2023-09-11 14:19:21,1694441960,14.57,7.95
2023-09-11 14:19:22,1694441961,12.82,7.95
2023-09-11 14:19:23,1694441962,15,7.95
2023-09-11 14:19:24,1694441963,14.57,7.94
2023-09-11 14:19:25,1694441964,13.33,7.95
2023-09-11 14:19:26,1694441965,16.49,7.94
2023-09-11 14:19:27,1694441966,12.37,7.93
2023-09-11 14:19:28,1694441967,13.2,7.93
2023-09-11 14:19:29,1694441968,15,7.93
2023-09-11 14:19:30,1694441969,17.07,8.07
2023-09-11 14:19:31,1694441970,14.14,8.06
2023-09-11 14:19:32,1694441971,14.93,8.05
2023-09-11 14:19:33,1694441972,12.82,8.04
2023-09-11 14:19:34,1694441973,16.34,8.04
2023-09-11 14:19:35,1694441974,12.31,8.04
2023-09-11 14:19:36,1694441975,13.78,8.03
2023-09-11 14:19:37,1694441976,16.26,8.04
2023-09-11 14:19:38,1694441977,14.14,8.03
2023-09-11 14:19:39,1694441978,10.05,8.04
2023-09-11 14:19:40,1694441979,11.92,8.04
2023-09-11 14:19:41,1694441980,14.93,8.03
2023-09-11 14:19:43,1694441981,16.26,8.03
2023-09-11 14:19:44,1694441983,15.42,8.02
