Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 14:47:42,1694443661,0,5.76
2023-09-11 14:47:43,1694443662,61,8.12
2023-09-11 14:47:44,1694443663,77.44,11.55
2023-09-11 14:47:45,1694443664,18.46,11.63
2023-09-11 14:47:46,1694443665,21.5,11.76
2023-09-11 14:47:47,1694443666,0,11.77
2023-09-11 14:47:48,1694443667,0.5,11.77
2023-09-11 14:47:49,1694443668,0,11.77
2023-09-11 14:47:50,1694443669,0,11.77
2023-09-11 14:47:51,1694443670,0.5,11.77
2023-09-11 14:47:52,1694443671,0.5,11.78
2023-09-11 14:47:53,1694443672,0,11.78
2023-09-11 14:47:54,1694443673,54.5,11.81
2023-09-11 14:47:55,1694443674,95.5,12.33
2023-09-11 14:47:56,1694443675,99.5,12.44
2023-09-11 14:47:57,1694443676,98.99,12.99
2023-09-11 14:47:58,1694443677,100,13.10
2023-09-11 14:47:59,1694443678,98.48,13.22
2023-09-11 14:48:00,1694443679,97.99,13.23
2023-09-11 14:48:01,1694443680,97.01,13.23
2023-09-11 14:48:02,1694443681,91.96,13.24
2023-09-11 14:48:03,1694443682,92.42,13.24
2023-09-11 14:48:04,1694443683,92.42,13.25
2023-09-11 14:48:05,1694443684,90.77,13.26
2023-09-11 14:48:06,1694443685,90.67,13.26
2023-09-11 14:48:07,1694443686,91.28,13.27
2023-09-11 14:48:08,1694443687,93.4,13.27
2023-09-11 14:48:09,1694443688,91.71,13.28
2023-09-11 14:48:10,1694443689,92.23,13.28
2023-09-11 14:48:11,1694443690,91.79,13.28
2023-09-11 14:48:12,1694443691,92.31,12.98
2023-09-11 14:48:13,1694443692,91.79,12.98
2023-09-11 14:48:14,1694443693,93.47,13.00
2023-09-11 14:48:15,1694443694,92,13.01
2023-09-11 14:48:16,1694443695,92.19,13.03
2023-09-11 14:48:17,1694443696,93.47,13.04
2023-09-11 14:48:18,1694443697,93.78,13.05
2023-09-11 14:48:19,1694443698,92.46,13.06
2023-09-11 14:48:20,1694443699,92.82,13.07
2023-09-11 14:48:21,1694443700,92.96,13.08
2023-09-11 14:48:23,1694443701,92.93,13.09
2023-09-11 14:48:24,1694443703,93.88,13.10
2023-09-11 14:48:25,1694443704,91.75,13.11
2023-09-11 14:48:26,1694443705,94.3,13.12
2023-09-11 14:48:27,1694443706,93.43,13.12
2023-09-11 14:48:28,1694443707,92.82,13.13
2023-09-11 14:48:29,1694443708,93.88,13.15
2023-09-11 14:48:30,1694443709,93.72,13.16
2023-09-11 14:48:31,1694443710,93.26,13.17
2023-09-11 14:48:32,1694443711,94,13.18
2023-09-11 14:48:33,1694443712,92.93,13.19
2023-09-11 14:48:34,1694443713,95.41,13.20
2023-09-11 14:48:35,1694443714,94,13.39
2023-09-11 14:48:36,1694443715,97.98,13.49
2023-09-11 14:48:37,1694443716,96.98,13.50
2023-09-11 14:48:38,1694443717,94.87,13.52
2023-09-11 14:48:39,1694443718,94.47,13.53
2023-09-11 14:48:40,1694443719,93.91,13.54
2023-09-11 14:48:41,1694443720,93.81,13.54
2023-09-11 14:48:42,1694443721,93.78,13.55
2023-09-11 14:48:43,1694443722,94.47,13.57
2023-09-11 14:48:44,1694443723,93.94,13.58
2023-09-11 14:48:45,1694443724,93.97,13.58
