Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 13:57:20,1694440639,0,5.52
2023-09-11 13:57:21,1694440640,0,5.52
2023-09-11 13:57:22,1694440641,40.69,6.52
2023-09-11 13:57:23,1694440642,13.54,6.55
2023-09-11 13:57:24,1694440643,4.52,6.62
2023-09-11 13:57:25,1694440644,2.53,6.75
2023-09-11 13:57:26,1694440645,0.5,6.75
2023-09-11 13:57:27,1694440646,0,6.75
2023-09-11 13:57:28,1694440647,0.5,6.75
2023-09-11 13:57:29,1694440648,0,6.75
2023-09-11 13:57:30,1694440649,0,6.75
2023-09-11 13:57:31,1694440650,0,6.75
2023-09-11 13:57:32,1694440651,1.51,6.81
2023-09-11 13:57:33,1694440652,70.3,7.30
2023-09-11 13:57:34,1694440653,73.74,7.38
2023-09-11 13:57:35,1694440654,71.73,7.50
2023-09-11 13:57:36,1694440655,58.74,7.52
2023-09-11 13:57:37,1694440656,40.41,7.73
2023-09-11 13:57:38,1694440657,38.1,7.74
2023-09-11 13:57:39,1694440658,37.77,7.75
2023-09-11 13:57:40,1694440659,38.86,7.76
2023-09-11 13:57:41,1694440660,42.72,7.77
2023-09-11 13:57:42,1694440661,41.4,7.78
2023-09-11 13:57:43,1694440662,40,7.79
2023-09-11 13:57:44,1694440663,41.79,7.80
2023-09-11 13:57:45,1694440664,40,7.80
2023-09-11 13:57:46,1694440665,39.49,7.82
2023-09-11 13:57:47,1694440666,41.5,7.83
2023-09-11 13:57:48,1694440667,38.22,7.84
2023-09-11 13:57:49,1694440668,39.49,7.85
2023-09-11 13:57:50,1694440669,40.41,7.85
2023-09-11 13:57:51,1694440670,39.59,7.86
2023-09-11 13:57:52,1694440671,40.4,7.88
2023-09-11 13:57:53,1694440672,37.57,7.88
2023-09-11 13:57:54,1694440673,39.04,7.85
2023-09-11 13:57:55,1694440674,40.41,7.81
2023-09-11 13:57:56,1694440675,42.08,7.79
2023-09-11 13:57:57,1694440676,39.06,7.78
2023-09-11 13:57:58,1694440677,38.97,7.77
2023-09-11 13:57:59,1694440678,38.34,7.76
2023-09-11 13:58:00,1694440679,36.65,7.75
2023-09-11 13:58:01,1694440680,37.57,7.74
2023-09-11 13:58:02,1694440681,37.43,7.75
2023-09-11 13:58:03,1694440682,38.22,7.76
2023-09-11 13:58:04,1694440683,43,7.76
2023-09-11 13:58:05,1694440684,40.4,7.78
2023-09-11 13:58:06,1694440685,38.54,7.79
2023-09-11 13:58:07,1694440686,41.21,7.80
2023-09-11 13:58:08,1694440687,43.48,7.81
2023-09-11 13:58:09,1694440688,38.95,7.82
2023-09-11 13:58:10,1694440689,37.23,7.51
2023-09-11 13:58:11,1694440690,38.97,7.52
2023-09-11 13:58:12,1694440691,39.18,7.53
2023-09-11 13:58:13,1694440692,53.57,7.55
2023-09-11 13:58:14,1694440693,37.77,7.55
2023-09-11 13:58:15,1694440694,36.36,7.57
2023-09-11 13:58:16,1694440695,36.17,7.58
2023-09-11 13:58:17,1694440696,39.7,7.59
2023-09-11 13:58:18,1694440697,39.29,7.60
2023-09-11 13:58:19,1694440698,37.7,7.61
2023-09-11 13:58:20,1694440699,40.49,7.61
2023-09-11 13:58:21,1694440700,37.97,7.63
2023-09-11 13:58:22,1694440701,36.36,7.64
2023-09-11 13:58:23,1694440702,39.6,7.65
2023-09-11 13:58:24,1694440703,39.9,7.66
2023-09-11 13:58:25,1694440704,37.04,7.67
2023-09-11 13:58:26,1694440705,43.56,7.68
2023-09-11 13:58:27,1694440706,42.44,7.69
2023-09-11 13:58:28,1694440707,38.14,7.70
2023-09-11 13:58:29,1694440708,40.3,7.70
2023-09-11 13:58:30,1694440709,36.36,7.71
2023-09-11 13:58:31,1694440710,36.41,7.72
2023-09-11 13:58:32,1694440711,39.29,7.73
2023-09-11 13:58:33,1694440712,40.1,7.74
2023-09-11 13:58:34,1694440713,37.17,7.75
2023-09-11 13:58:35,1694440714,37.82,7.76
2023-09-11 13:58:36,1694440715,41.67,7.77
2023-09-11 13:58:37,1694440716,37.5,7.78
2023-09-11 13:58:38,1694440717,35.29,7.79
2023-09-11 13:58:39,1694440718,38.02,7.80
2023-09-11 13:58:40,1694440719,38.78,7.81
2023-09-11 13:58:41,1694440720,40.51,7.82
2023-09-11 13:58:42,1694440721,38.97,7.83
2023-09-11 13:58:43,1694440722,45.89,7.84
2023-09-11 13:58:44,1694440723,44.39,7.84
2023-09-11 13:58:46,1694440725,41.09,7.86
2023-09-11 13:58:47,1694440726,41.95,7.86
2023-09-11 13:58:48,1694440727,37.37,7.88
2023-09-11 13:58:49,1694440728,38.54,7.88
2023-09-11 13:58:50,1694440729,34.43,7.58
2023-09-11 13:58:51,1694440730,37.7,7.59
2023-09-11 13:58:52,1694440731,39.38,7.61
