Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 13:49:06,1694440145,0.5,6.25
2023-09-11 13:49:07,1694440146,16.24,6.44
2023-09-11 13:49:08,1694440147,100,7.04
2023-09-11 13:49:09,1694440148,80.9,7.28
2023-09-11 13:49:10,1694440149,28.79,7.31
2023-09-11 13:49:11,1694440150,1.49,7.32
2023-09-11 13:49:12,1694440151,0.5,7.32
2023-09-11 13:49:13,1694440152,0.5,7.32
2023-09-11 13:49:14,1694440153,0.5,7.32
2023-09-11 13:49:15,1694440154,3,7.32
2023-09-11 13:49:16,1694440155,0,7.32
2023-09-11 13:49:17,1694440156,7.43,7.32
2023-09-11 13:49:18,1694440157,62.56,7.44
2023-09-11 13:49:19,1694440158,61.54,7.53
2023-09-11 13:49:20,1694440159,45.18,7.64
2023-09-11 13:49:21,1694440160,48.17,7.82
2023-09-11 13:49:22,1694440161,55.34,8.02
2023-09-11 13:49:23,1694440162,17.77,8.07
2023-09-11 13:49:24,1694440163,17.44,8.18
2023-09-11 13:49:25,1694440164,19.9,8.18
2023-09-11 13:49:26,1694440165,18.04,8.19
2023-09-11 13:49:27,1694440166,18.88,8.21
2023-09-11 13:49:28,1694440167,22.22,8.21
2023-09-11 13:49:29,1694440168,16.92,8.22
2023-09-11 13:49:30,1694440169,18.59,8.23
2023-09-11 13:49:31,1694440170,18.04,8.23
2023-09-11 13:49:32,1694440171,19.1,8.23
2023-09-11 13:49:33,1694440172,19.1,8.23
2023-09-11 13:49:34,1694440173,19.07,8.23
2023-09-11 13:49:35,1694440174,20.3,8.23
2023-09-11 13:49:36,1694440175,17.62,8.24
2023-09-11 13:49:37,1694440176,17.19,8.24
2023-09-11 13:49:38,1694440177,20.1,8.24
2023-09-11 13:49:39,1694440178,19.9,8.24
2023-09-11 13:49:40,1694440179,25.5,8.25
2023-09-11 13:49:41,1694440180,20.81,8.25
2023-09-11 13:49:42,1694440181,24.02,8.25
2023-09-11 13:49:43,1694440182,22.44,8.25
2023-09-11 13:49:44,1694440183,20,8.25
2023-09-11 13:49:45,1694440184,20.3,8.26
2023-09-11 13:49:46,1694440185,17.95,8.26
2023-09-11 13:49:47,1694440186,23.9,8.26
2023-09-11 13:49:49,1694440187,17.44,8.26
2023-09-11 13:49:50,1694440189,17.19,8.27
2023-09-11 13:49:51,1694440190,20.1,8.27
2023-09-11 13:49:52,1694440191,18.27,8.27
2023-09-11 13:49:53,1694440192,21.43,8.27
2023-09-11 13:49:54,1694440193,19,8.28
2023-09-11 13:49:55,1694440194,18.37,8.28
2023-09-11 13:49:56,1694440195,18.46,8.28
2023-09-11 13:49:57,1694440196,17.95,8.28
2023-09-11 13:49:58,1694440197,17.95,8.29
2023-09-11 13:49:59,1694440198,21.18,8.29
2023-09-11 13:50:00,1694440199,18.69,8.29
2023-09-11 13:50:01,1694440200,17.01,8.30
2023-09-11 13:50:02,1694440201,20.5,8.30
2023-09-11 13:50:03,1694440202,16.58,7.99
2023-09-11 13:50:04,1694440203,19.4,8.00
2023-09-11 13:50:05,1694440204,17,8.01
2023-09-11 13:50:06,1694440205,0.5,8.01
2023-09-11 13:50:07,1694440206,10.1,8.01
2023-09-11 13:50:08,1694440207,11.5,8.01
2023-09-11 13:50:09,1694440208,0,8.02
2023-09-11 13:50:10,1694440209,9.64,8.02
2023-09-11 13:50:11,1694440210,10.5,8.02
2023-09-11 13:50:12,1694440211,0,8.02
2023-09-11 13:50:13,1694440212,12.75,8.02
2023-09-11 13:50:14,1694440213,11.94,8.02
2023-09-11 13:50:15,1694440214,1.01,8.02
2023-09-11 13:50:16,1694440215,11.06,8.03
2023-09-11 13:50:17,1694440216,11,8.03
2023-09-11 13:50:18,1694440217,3.06,8.03
2023-09-11 13:50:19,1694440218,8.59,8.03
2023-09-11 13:50:20,1694440219,9.05,8.03
2023-09-11 13:50:21,1694440220,5.08,8.03
2023-09-11 13:50:22,1694440221,20.87,8.03
2023-09-11 13:50:23,1694440222,14.36,8.03
2023-09-11 13:50:24,1694440223,17.59,8.04
2023-09-11 13:50:25,1694440224,17.77,8.04
2023-09-11 13:50:26,1694440225,17.77,8.05
2023-09-11 13:50:27,1694440226,20.1,8.05
2023-09-11 13:50:28,1694440227,20.6,8.05
2023-09-11 13:50:29,1694440228,15.9,8.05
2023-09-11 13:50:30,1694440229,13.54,8.06
2023-09-11 13:50:31,1694440230,17.68,8.06
2023-09-11 13:50:32,1694440231,15.82,8.06
2023-09-11 13:50:33,1694440232,19.7,8.07
2023-09-11 13:50:34,1694440233,19.1,8.07
2023-09-11 13:50:35,1694440234,17.17,8.08
2023-09-11 13:50:36,1694440235,14.06,8.08
2023-09-11 13:50:37,1694440236,18.04,8.08
2023-09-11 13:50:38,1694440237,20.59,8.08
2023-09-11 13:50:39,1694440238,16.08,8.09
