Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 15:20:20,1694445619,0,6.33
2023-09-11 15:20:21,1694445620,16.5,6.52
2023-09-11 15:20:22,1694445621,100,7.70
2023-09-11 15:20:23,1694445622,99.5,9.10
2023-09-11 15:20:24,1694445623,90,10.14
2023-09-11 15:20:25,1694445624,4.52,10.14
2023-09-11 15:20:26,1694445625,0,10.14
2023-09-11 15:20:27,1694445626,0,10.14
2023-09-11 15:20:28,1694445627,0,10.14
2023-09-11 15:20:29,1694445628,0,10.14
2023-09-11 15:20:30,1694445629,0,10.15
2023-09-11 15:20:31,1694445630,0.5,10.15
2023-09-11 15:20:32,1694445631,69.19,10.16
2023-09-11 15:20:33,1694445632,84.42,10.50
2023-09-11 15:20:34,1694445633,87.31,10.86
2023-09-11 15:20:35,1694445634,84.02,11.24
2023-09-11 15:20:36,1694445635,87.37,11.47
2023-09-11 15:20:37,1694445636,84.58,11.53
2023-09-11 15:20:38,1694445637,86,11.56
2023-09-11 15:20:39,1694445638,84.18,11.57
2023-09-11 15:20:40,1694445639,57.21,11.59
2023-09-11 15:20:41,1694445640,55.73,11.61
2023-09-11 15:20:42,1694445641,56.19,11.63
2023-09-11 15:20:43,1694445642,56,11.64
2023-09-11 15:20:44,1694445643,59.62,11.66
2023-09-11 15:20:45,1694445644,58.25,11.68
2023-09-11 15:20:46,1694445645,54,11.70
2023-09-11 15:20:47,1694445646,55.61,11.41
2023-09-11 15:20:48,1694445647,54.92,11.43
2023-09-11 15:20:49,1694445648,56.7,11.46
2023-09-11 15:20:50,1694445649,55.44,11.49
2023-09-11 15:20:51,1694445650,56.85,11.51
2023-09-11 15:20:52,1694445651,54.77,11.53
2023-09-11 15:20:53,1694445652,54.55,11.55
2023-09-11 15:20:54,1694445653,58.65,11.56
2023-09-11 15:20:55,1694445654,57.07,11.57
2023-09-11 15:20:56,1694445655,55.33,11.59
2023-09-11 15:20:57,1694445656,55,11.61
2023-09-11 15:20:58,1694445657,53.09,11.63
2023-09-11 15:20:59,1694445658,55.22,11.65
2023-09-11 15:21:00,1694445659,54.5,11.66
2023-09-11 15:21:01,1694445660,60,11.67
2023-09-11 15:21:02,1694445661,56.72,11.37
2023-09-11 15:21:03,1694445662,57.29,11.39
2023-09-11 15:21:04,1694445663,64.85,11.40
2023-09-11 15:21:05,1694445664,50.78,11.42
2023-09-11 15:21:06,1694445665,56.5,11.44
2023-09-11 15:21:07,1694445666,52.82,11.46
