Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 15:27:24,1694446043,0,6.38
2023-09-11 15:27:25,1694446044,0,6.38
2023-09-11 15:27:26,1694446045,85.93,7.60
2023-09-11 15:27:27,1694446046,99,8.94
2023-09-11 15:27:28,1694446047,100,10.31
2023-09-11 15:27:29,1694446048,22.61,10.40
2023-09-11 15:27:30,1694446049,0,10.40
2023-09-11 15:27:31,1694446050,0,10.40
2023-09-11 15:27:32,1694446051,0,10.40
2023-09-11 15:27:33,1694446052,0,10.40
2023-09-11 15:27:34,1694446053,0,10.41
2023-09-11 15:27:35,1694446054,0,10.41
2023-09-11 15:27:36,1694446055,39.11,10.42
2023-09-11 15:27:37,1694446056,69.07,10.43
2023-09-11 15:27:38,1694446057,81.37,10.76
2023-09-11 15:27:39,1694446058,79.9,11.10
2023-09-11 15:27:40,1694446059,82,11.40
2023-09-11 15:27:41,1694446060,83.16,11.73
2023-09-11 15:27:42,1694446061,54.4,11.96
2023-09-11 15:27:43,1694446062,39.49,11.97
2023-09-11 15:27:44,1694446063,42.41,11.98
2023-09-11 15:27:45,1694446064,49.74,12.00
2023-09-11 15:27:46,1694446065,46.43,12.02
2023-09-11 15:27:47,1694446066,45.41,12.04
2023-09-11 15:27:48,1694446067,45.88,12.06
2023-09-11 15:27:49,1694446068,43.07,12.07
2023-09-11 15:27:50,1694446069,42.49,12.08
2023-09-11 15:27:51,1694446070,41.36,12.09
2023-09-11 15:27:52,1694446071,40.74,12.11
2023-09-11 15:27:53,1694446072,42.93,12.12
2023-09-11 15:27:54,1694446073,44.62,12.13
2023-09-11 15:27:55,1694446074,46.04,12.16
2023-09-11 15:27:56,1694446075,43.3,11.86
2023-09-11 15:27:57,1694446076,42.41,11.87
2023-09-11 15:27:58,1694446077,45.03,11.89
2023-09-11 15:27:59,1694446078,45.77,11.89
2023-09-11 15:28:01,1694446079,46.7,11.91
2023-09-11 15:28:02,1694446081,39.69,11.92
2023-09-11 15:28:03,1694446082,43.23,11.94
2023-09-11 15:28:04,1694446083,47.32,11.96
2023-09-11 15:28:05,1694446084,42.93,11.97
2023-09-11 15:28:06,1694446085,45.23,11.99
2023-09-11 15:28:07,1694446086,46.27,12.00
2023-09-11 15:28:08,1694446087,46.73,12.02
2023-09-11 15:28:09,1694446088,48.29,12.04
2023-09-11 15:28:10,1694446089,46.77,11.74
2023-09-11 15:28:11,1694446090,47.24,11.76
2023-09-11 15:28:12,1694446091,44.72,11.78
2023-09-11 15:28:13,1694446092,43.3,11.81
2023-09-11 15:28:14,1694446093,48.06,11.83
2023-09-11 15:28:15,1694446094,46.8,11.85
2023-09-11 15:28:16,1694446095,47.55,11.87
2023-09-11 15:28:17,1694446096,43.98,11.89
2023-09-11 15:28:18,1694446097,46.77,11.91
2023-09-11 15:28:19,1694446098,45.45,11.93
2023-09-11 15:28:20,1694446099,45.85,11.95
2023-09-11 15:28:21,1694446100,43.3,11.97
2023-09-11 15:28:22,1694446101,47.09,12.01
2023-09-11 15:28:23,1694446102,44.44,12.02
2023-09-11 15:28:24,1694446103,40.32,12.04
2023-09-11 15:28:25,1694446104,46.04,12.06
2023-09-11 15:28:26,1694446105,40.84,11.76
2023-09-11 15:28:27,1694446106,43.37,11.78
2023-09-11 15:28:28,1694446107,46.67,11.81
2023-09-11 15:28:29,1694446108,43.88,11.83
2023-09-11 15:28:30,1694446109,44.5,11.85
2023-09-11 15:28:31,1694446110,45,11.87
2023-09-11 15:28:32,1694446111,45.05,11.88
2023-09-11 15:28:33,1694446112,43.3,11.90
2023-09-11 15:28:34,1694446113,44.33,11.91
2023-09-11 15:28:35,1694446114,45.77,11.93
2023-09-11 15:28:36,1694446115,48.53,11.96
2023-09-11 15:28:37,1694446116,47.45,11.97
2023-09-11 15:28:38,1694446117,42.93,11.99
2023-09-11 15:28:39,1694446118,45.81,12.01
2023-09-11 15:28:40,1694446119,43.84,12.02
2023-09-11 15:28:41,1694446120,43.15,12.04
2023-09-11 15:28:42,1694446121,44.67,12.06
2023-09-11 15:28:43,1694446122,46.23,12.07
2023-09-11 15:28:44,1694446123,45,12.09
2023-09-11 15:28:45,1694446124,41.92,11.79
2023-09-11 15:28:46,1694446125,44.72,11.81
2023-09-11 15:28:47,1694446126,46.73,11.83
2023-09-11 15:28:48,1694446127,44.27,11.85
2023-09-11 15:28:49,1694446128,43.16,11.87
2023-09-11 15:28:50,1694446129,41.8,11.88
2023-09-11 15:28:51,1694446130,42.33,11.90
2023-09-11 15:28:52,1694446131,40.21,11.91
2023-09-11 15:28:53,1694446132,43.94,11.93
2023-09-11 15:28:54,1694446133,53.33,11.94
2023-09-11 15:28:55,1694446134,42.27,11.95
2023-09-11 15:28:56,1694446135,43.88,11.97
2023-09-11 15:28:57,1694446136,43.98,11.99
2023-09-11 15:28:58,1694446137,45.08,12.01
2023-09-11 15:28:59,1694446138,50.71,12.02
2023-09-11 15:29:00,1694446139,50,12.04
2023-09-11 15:29:02,1694446140,44.16,12.06
2023-09-11 15:29:03,1694446142,44.72,12.08
2023-09-11 15:29:04,1694446143,44.56,12.10
2023-09-11 15:29:05,1694446144,43.43,12.11
2023-09-11 15:29:06,1694446145,47.76,11.82
2023-09-11 15:29:07,1694446146,44.21,11.85
2023-09-11 15:29:08,1694446147,43.46,11.96
2023-09-11 15:29:09,1694446148,45.08,11.98
2023-09-11 15:29:10,1694446149,45.41,12.00
2023-09-11 15:29:11,1694446150,47.24,12.01
2023-09-11 15:29:12,1694446151,43.75,12.04
2023-09-11 15:29:13,1694446152,44.5,12.06
2023-09-11 15:29:14,1694446153,43.72,12.08
2023-09-11 15:29:15,1694446154,43.37,12.10
2023-09-11 15:29:16,1694446155,45.05,12.13
2023-09-11 15:29:17,1694446156,46.8,12.14
2023-09-11 15:29:18,1694446157,43.59,12.16
2023-09-11 15:29:19,1694446158,46.8,12.18
2023-09-11 15:29:20,1694446159,44.16,11.88
2023-09-11 15:29:21,1694446160,46.77,11.91
2023-09-11 15:29:22,1694446161,47.6,11.93
2023-09-11 15:29:23,1694446162,42.5,11.94
2023-09-11 15:29:24,1694446163,44.5,11.97
2023-09-11 15:29:25,1694446164,42.93,11.98
2023-09-11 15:29:26,1694446165,42.41,12.00
2023-09-11 15:29:27,1694446166,43.98,12.02
2023-09-11 15:29:28,1694446167,43.88,12.04
2023-09-11 15:29:29,1694446168,47.78,12.05
2023-09-11 15:29:30,1694446169,43.15,12.07
2023-09-11 15:29:31,1694446170,45.15,12.10
2023-09-11 15:29:32,1694446171,44.85,12.11
2023-09-11 15:29:33,1694446172,40.96,12.13
2023-09-11 15:29:34,1694446173,45.92,12.15
2023-09-11 15:29:35,1694446174,43.59,12.17
2023-09-11 15:29:36,1694446175,43.88,12.19
2023-09-11 15:29:37,1694446176,46.53,12.20
2023-09-11 15:29:38,1694446177,48.29,11.90
2023-09-11 15:29:39,1694446178,44.62,11.91
2023-09-11 15:29:40,1694446179,45.5,11.94
2023-09-11 15:29:41,1694446180,43.23,11.95
2023-09-11 15:29:42,1694446181,44.9,11.97
2023-09-11 15:29:43,1694446182,45.05,11.99
2023-09-11 15:29:44,1694446183,45.1,12.01
2023-09-11 15:29:45,1694446184,39.46,12.03
2023-09-11 15:29:46,1694446185,49.75,12.06
2023-09-11 15:29:47,1694446186,45.23,12.07
2023-09-11 15:29:48,1694446187,44,12.09
2023-09-11 15:29:49,1694446188,41.97,12.11
2023-09-11 15:29:50,1694446189,40.64,12.13
2023-09-11 15:29:51,1694446190,44.44,12.15
2023-09-11 15:29:52,1694446191,43.88,12.17
2023-09-11 15:29:53,1694446192,46.27,12.18
2023-09-11 15:29:54,1694446193,48,12.19
2023-09-11 15:29:55,1694446194,42.78,12.19
2023-09-11 15:29:56,1694446195,45.13,11.88
2023-09-11 15:29:57,1694446196,43.37,11.90
2023-09-11 15:29:58,1694446197,42.78,11.93
2023-09-11 15:29:59,1694446198,45.96,11.94
2023-09-11 15:30:00,1694446199,45.96,11.96
2023-09-11 15:30:01,1694446200,43.55,11.98
2023-09-11 15:30:03,1694446202,45.18,11.99
2023-09-11 15:30:04,1694446203,42.86,12.01
2023-09-11 15:30:05,1694446204,45.41,12.03
2023-09-11 15:30:06,1694446205,44.56,12.05
2023-09-11 15:30:07,1694446206,46.15,12.06
2023-09-11 15:30:08,1694446207,46.67,12.07
2023-09-11 15:30:09,1694446208,44.06,12.10
2023-09-11 15:30:10,1694446209,46.08,12.11
2023-09-11 15:30:11,1694446210,45.41,12.13
2023-09-11 15:30:12,1694446211,45.92,12.15
2023-09-11 15:30:13,1694446212,48.54,12.17
2023-09-11 15:30:14,1694446213,44.5,12.20
2023-09-11 15:30:15,1694446214,47.78,11.90
2023-09-11 15:30:16,1694446215,44.62,11.92
2023-09-11 15:30:17,1694446216,46.23,11.94
2023-09-11 15:30:18,1694446217,46.04,11.95
2023-09-11 15:30:19,1694446218,49.01,11.97
2023-09-11 15:30:20,1694446219,47.26,11.99
2023-09-11 15:30:21,1694446220,45.69,12.01
2023-09-11 15:30:22,1694446221,46.73,12.03
2023-09-11 15:30:23,1694446222,45.54,12.05
2023-09-11 15:30:24,1694446223,44.27,12.07
2023-09-11 15:30:25,1694446224,46,12.09
2023-09-11 15:30:26,1694446225,45.96,12.11
2023-09-11 15:30:27,1694446226,44.5,12.12
2023-09-11 15:30:28,1694446227,44.85,12.14
2023-09-11 15:30:29,1694446228,47.03,12.16
2023-09-11 15:30:30,1694446229,46.08,12.18
2023-09-11 15:30:31,1694446230,42.93,12.19
2023-09-11 15:30:32,1694446231,43.81,11.90
2023-09-11 15:30:33,1694446232,42.55,11.92
2023-09-11 15:30:34,1694446233,46.8,11.93
2023-09-11 15:30:35,1694446234,45.45,11.95
2023-09-11 15:30:36,1694446235,48.54,11.97
2023-09-11 15:30:37,1694446236,46,11.99
2023-09-11 15:30:38,1694446237,46.19,12.00
2023-09-11 15:30:39,1694446238,45.45,12.01
2023-09-11 15:30:40,1694446239,46,12.04
2023-09-11 15:30:41,1694446240,47.06,12.05
2023-09-11 15:30:42,1694446241,48.04,12.07
2023-09-11 15:30:43,1694446242,44,11.85
2023-09-11 15:30:44,1694446243,43.08,11.87
2023-09-11 15:30:45,1694446244,44.95,11.89
2023-09-11 15:30:46,1694446245,44.5,11.91
2023-09-11 15:30:47,1694446246,41.53,11.93
2023-09-11 15:30:48,1694446247,47.29,11.94
2023-09-11 15:30:49,1694446248,44.27,11.96
2023-09-11 15:30:50,1694446249,44.04,11.65
