Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-11 13:57:19,1694440638,0,6.27
2023-09-11 13:57:20,1694440639,0,6.27
2023-09-11 13:57:21,1694440640,0,6.27
2023-09-11 13:57:22,1694440641,51.74,6.79
2023-09-11 13:57:23,1694440642,84.34,7.07
2023-09-11 13:57:24,1694440643,100,7.34
2023-09-11 13:57:25,1694440644,21.78,7.49
2023-09-11 13:57:26,1694440645,0,7.49
2023-09-11 13:57:27,1694440646,0.5,7.49
2023-09-11 13:57:28,1694440647,0.5,7.49
2023-09-11 13:57:29,1694440648,0,7.49
2023-09-11 13:57:30,1694440649,2.5,7.50
2023-09-11 13:57:31,1694440650,0,7.50
2023-09-11 13:57:32,1694440651,22.22,7.55
2023-09-11 13:57:33,1694440652,55.56,7.66
2023-09-11 13:57:34,1694440653,48.26,7.71
2023-09-11 13:57:35,1694440654,56,7.83
2023-09-11 13:57:36,1694440655,42.57,7.86
2023-09-11 13:57:37,1694440656,37.69,7.86
2023-09-11 13:57:38,1694440657,18.5,7.87
2023-09-11 13:57:39,1694440658,15.9,7.87
2023-09-11 13:57:40,1694440659,17.91,7.87
2023-09-11 13:57:41,1694440660,17.26,7.87
2023-09-11 13:57:42,1694440661,20.77,7.87
2023-09-11 13:57:43,1694440662,15.9,7.88
2023-09-11 13:57:44,1694440663,13.68,7.98
2023-09-11 13:57:45,1694440664,16.41,8.03
2023-09-11 13:57:46,1694440665,18.18,8.13
2023-09-11 13:57:47,1694440666,16.33,8.14
2023-09-11 13:57:48,1694440667,17.26,8.14
2023-09-11 13:57:49,1694440668,15.82,8.14
2023-09-11 13:57:50,1694440669,15.9,8.15
2023-09-11 13:57:51,1694440670,14.58,8.15
2023-09-11 13:57:52,1694440671,20.79,8.15
2023-09-11 13:57:53,1694440672,18.04,8.15
2023-09-11 13:57:54,1694440673,17.5,8.15
2023-09-11 13:57:55,1694440674,15.03,8.16
2023-09-11 13:57:56,1694440675,18.97,8.16
2023-09-11 13:57:57,1694440676,19.9,8.16
2023-09-11 13:57:58,1694440677,18.46,8.16
2023-09-11 13:57:59,1694440678,20.79,8.17
2023-09-11 13:58:00,1694440679,19.1,8.17
2023-09-11 13:58:01,1694440680,18.69,8.17
2023-09-11 13:58:02,1694440681,16.75,8.17
2023-09-11 13:58:03,1694440682,18.91,8.18
2023-09-11 13:58:04,1694440683,15.54,8.18
2023-09-11 13:58:05,1694440684,17.91,8.18
2023-09-11 13:58:06,1694440685,18.41,8.18
2023-09-11 13:58:08,1694440686,18.32,8.18
2023-09-11 13:58:09,1694440688,14.06,8.18
2023-09-11 13:58:10,1694440689,14.43,8.19
2023-09-11 13:58:11,1694440690,15.31,8.19
2023-09-11 13:58:12,1694440691,18.41,8.20
2023-09-11 13:58:13,1694440692,16.33,8.20
2023-09-11 13:58:14,1694440693,16.16,8.20
2023-09-11 13:58:15,1694440694,18.81,8.21
2023-09-11 13:58:16,1694440695,15.03,8.21
2023-09-11 13:58:17,1694440696,17.5,8.21
2023-09-11 13:58:18,1694440697,16.24,8.21
2023-09-11 13:58:19,1694440698,18.81,8.21
2023-09-11 13:58:20,1694440699,15.82,8.22
2023-09-11 13:58:21,1694440700,15.31,8.22
2023-09-11 13:58:22,1694440701,16.33,8.22
2023-09-11 13:58:23,1694440702,18.41,8.22
2023-09-11 13:58:24,1694440703,19.21,8.22
2023-09-11 13:58:25,1694440704,16.24,8.23
2023-09-11 13:58:26,1694440705,15.03,8.23
2023-09-11 13:58:27,1694440706,20.29,8.23
2023-09-11 13:58:28,1694440707,17.91,8.23
2023-09-11 13:58:29,1694440708,16.75,8.24
2023-09-11 13:58:30,1694440709,15.74,8.24
2023-09-11 13:58:31,1694440710,12.3,8.24
2023-09-11 13:58:32,1694440711,18.41,8.24
2023-09-11 13:58:33,1694440712,18.09,8.25
2023-09-11 13:58:34,1694440713,17.59,8.25
2023-09-11 13:58:35,1694440714,14.95,8.25
2023-09-11 13:58:36,1694440715,16.67,8.26
2023-09-11 13:58:37,1694440716,17.59,8.26
2023-09-11 13:58:38,1694440717,18.32,8.26
2023-09-11 13:58:39,1694440718,17.59,8.26
2023-09-11 13:58:40,1694440719,17.17,8.26
2023-09-11 13:58:41,1694440720,15.74,8.26
2023-09-11 13:58:42,1694440721,19.12,8.27
2023-09-11 13:58:43,1694440722,16.33,8.27
2023-09-11 13:58:44,1694440723,15.84,8.27
2023-09-11 13:58:45,1694440724,17.91,8.28
2023-09-11 13:58:46,1694440725,18.81,8.28
2023-09-11 13:58:47,1694440726,14.06,8.28
2023-09-11 13:58:48,1694440727,15.03,8.28
2023-09-11 13:58:49,1694440728,16.67,8.28
2023-09-11 13:58:50,1694440729,14.87,8.28
2023-09-11 13:58:51,1694440730,17,8.29
2023-09-11 13:58:52,1694440731,16.84,8.29
2023-09-11 13:58:53,1694440732,13.16,8.29
2023-09-11 13:58:54,1694440733,17.41,8.29
2023-09-11 13:58:55,1694440734,18.41,8.30
2023-09-11 13:58:56,1694440735,19.12,8.30
2023-09-11 13:58:57,1694440736,16.33,8.35
2023-09-11 13:58:58,1694440737,16.75,8.35
2023-09-11 13:58:59,1694440738,13.09,8.36
2023-09-11 13:59:00,1694440739,19.21,8.36
2023-09-11 13:59:01,1694440740,14.95,8.36
2023-09-11 13:59:02,1694440741,18.81,8.36
2023-09-11 13:59:03,1694440742,14.95,8.36
2023-09-11 13:59:04,1694440743,15.38,8.36
2023-09-11 13:59:05,1694440744,20.87,8.37
2023-09-11 13:59:06,1694440745,20.49,8.37
2023-09-11 13:59:07,1694440746,15.03,8.47
2023-09-11 13:59:08,1694440747,17.41,8.48
2023-09-11 13:59:09,1694440748,17,8.48
