Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 11:52:57,1694692376,16.08,6.16
2023-09-14 11:52:58,1694692377,50.75,6.53
2023-09-14 11:52:59,1694692378,55.28,7.07
2023-09-14 11:53:00,1694692379,54.27,7.19
2023-09-14 11:53:01,1694692380,46.27,7.41
2023-09-14 11:53:02,1694692381,28.14,7.52
2023-09-14 11:53:03,1694692382,26.73,7.77
2023-09-14 11:53:04,1694692383,29.44,7.88
2023-09-14 11:53:05,1694692384,32.16,8.32
2023-09-14 11:53:06,1694692385,14.07,8.41
2023-09-14 11:53:07,1694692386,13.71,8.50
2023-09-14 11:53:08,1694692387,13.57,8.60
2023-09-14 11:53:09,1694692388,14.29,8.85
2023-09-14 11:53:10,1694692389,14.07,8.95
2023-09-14 11:53:11,1694692390,10,9.03
2023-09-14 11:53:12,1694692391,21.67,9.29
2023-09-14 11:53:13,1694692392,16,9.39
2023-09-14 11:53:14,1694692393,14,9.54
2023-09-14 11:53:15,1694692394,9.6,9.62
2023-09-14 11:53:16,1694692395,6.97,9.68
2023-09-14 11:53:17,1694692396,19.19,9.89
2023-09-14 11:53:18,1694692397,8.59,10.18
2023-09-14 11:53:19,1694692398,12,10.26
2023-09-14 11:53:20,1694692399,26.13,10.37
2023-09-14 11:53:21,1694692400,10.55,10.45
2023-09-14 11:53:22,1694692401,12.56,10.51
2023-09-14 11:53:23,1694692402,9.05,10.59
2023-09-14 11:53:24,1694692403,18.69,10.70
2023-09-14 11:53:25,1694692404,20.1,10.78
2023-09-14 11:53:26,1694692405,14.65,10.85
2023-09-14 11:53:27,1694692406,28,10.98
2023-09-14 11:53:28,1694692407,13.07,11.09
2023-09-14 11:53:29,1694692408,14.5,11.15
2023-09-14 11:53:30,1694692409,19.12,11.26
2023-09-14 11:53:31,1694692410,15.66,11.43
2023-09-14 11:53:32,1694692411,21.21,11.81
2023-09-14 11:53:33,1694692412,8.37,12.04
2023-09-14 11:53:34,1694692413,34.85,12.68
2023-09-14 11:53:35,1694692414,11.5,13.01
2023-09-14 11:53:36,1694692415,10.66,13.39
2023-09-14 11:53:37,1694692416,19.4,13.85
2023-09-14 11:53:38,1694692417,19.1,14.27
2023-09-14 11:53:39,1694692418,12.24,14.83
2023-09-14 11:53:40,1694692419,9.55,14.90
2023-09-14 11:53:41,1694692420,8.96,14.96
2023-09-14 11:53:42,1694692421,12.82,15.03
2023-09-14 11:53:43,1694692422,12.24,15.09
2023-09-14 11:53:44,1694692423,13.3,15.17
2023-09-14 11:53:45,1694692424,5.58,15.23
2023-09-14 11:53:46,1694692425,18.18,15.31
2023-09-14 11:53:47,1694692426,11.39,15.36
2023-09-14 11:53:48,1694692427,21.78,15.43
2023-09-14 11:53:49,1694692428,20.2,15.49
2023-09-14 11:53:50,1694692429,27.14,15.56
2023-09-14 11:53:51,1694692430,27.04,15.64
2023-09-14 11:53:52,1694692431,28.36,15.70
2023-09-14 11:53:53,1694692432,39.39,15.78
2023-09-14 11:53:54,1694692433,47,15.85
2023-09-14 11:53:55,1694692434,36.04,15.91
2023-09-14 11:53:56,1694692435,68.81,15.99
2023-09-14 11:53:57,1694692436,48.22,16.16
2023-09-14 11:53:58,1694692437,35.03,16.20
2023-09-14 11:53:59,1694692438,53.2,16.27
2023-09-14 11:54:00,1694692439,37,16.33
2023-09-14 11:54:01,1694692440,31.31,16.40
2023-09-14 11:54:02,1694692441,36.82,16.48
2023-09-14 11:54:03,1694692442,31.31,16.54
2023-09-14 11:54:04,1694692443,37.31,16.66
2023-09-14 11:54:05,1694692444,36,16.72
2023-09-14 11:54:06,1694692445,59.5,16.89
2023-09-14 11:54:07,1694692446,59.39,17.02
2023-09-14 11:54:08,1694692447,31.5,17.10
2023-09-14 11:54:09,1694692448,40.5,17.17
2023-09-14 11:54:10,1694692449,34.48,17.23
2023-09-14 11:54:12,1694692451,40.1,17.29
2023-09-14 11:54:13,1694692452,40.1,17.34
2023-09-14 11:54:14,1694692453,42.21,17.37
2023-09-14 11:54:15,1694692454,38.69,17.41
2023-09-14 11:54:16,1694692455,40.31,17.47
