Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 11:41:22,1694691681,0,6.40
2023-09-14 11:41:23,1694691682,66,6.83
2023-09-14 11:41:24,1694691683,49,7.19
2023-09-14 11:41:25,1694691684,46.73,7.31
2023-09-14 11:41:26,1694691685,42.35,7.53
2023-09-14 11:41:27,1694691686,28.36,7.61
2023-09-14 11:41:28,1694691687,23,7.98
2023-09-14 11:41:29,1694691688,43.72,8.28
2023-09-14 11:41:30,1694691689,34.17,8.38
2023-09-14 11:41:31,1694691690,22.73,8.57
2023-09-14 11:41:32,1694691691,17.24,8.65
2023-09-14 11:41:33,1694691692,21.32,8.83
2023-09-14 11:41:34,1694691693,21.32,8.92
2023-09-14 11:41:35,1694691694,25.89,9.06
2023-09-14 11:41:36,1694691695,20.81,9.16
2023-09-14 11:41:37,1694691696,29.35,9.66
2023-09-14 11:41:38,1694691697,21.94,9.75
2023-09-14 11:41:39,1694691698,25.37,9.85
2023-09-14 11:41:40,1694691699,23.62,9.92
2023-09-14 11:41:41,1694691700,42.08,10.09
2023-09-14 11:41:42,1694691701,32.32,10.17
2023-09-14 11:41:43,1694691702,29.8,10.23
2023-09-14 11:41:44,1694691703,43.5,10.33
2023-09-14 11:41:45,1694691704,43.22,10.42
2023-09-14 11:41:46,1694691705,25.89,10.49
2023-09-14 11:41:47,1694691706,20.41,10.57
2023-09-14 11:41:48,1694691707,22.61,10.63
2023-09-14 11:41:49,1694691708,31.98,10.70
2023-09-14 11:41:50,1694691709,28.14,10.77
2023-09-14 11:41:51,1694691710,49.25,10.87
2023-09-14 11:41:52,1694691711,37.88,10.93
2023-09-14 11:41:53,1694691712,32.49,11.36
2023-09-14 11:41:54,1694691713,27,11.94
2023-09-14 11:41:55,1694691714,26.77,12.52
2023-09-14 11:41:56,1694691715,30.85,13.20
2023-09-14 11:41:57,1694691716,32.16,13.76
2023-09-14 11:41:58,1694691717,23.47,13.85
2023-09-14 11:41:59,1694691718,57.29,14.11
2023-09-14 11:42:00,1694691719,19.1,14.21
2023-09-14 11:42:01,1694691720,30.1,14.31
2023-09-14 11:42:02,1694691721,31.31,14.41
2023-09-14 11:42:03,1694691722,24.24,14.48
2023-09-14 11:42:04,1694691723,20.79,14.55
2023-09-14 11:42:05,1694691724,28.36,14.62
2023-09-14 11:42:06,1694691725,24.24,14.68
2023-09-14 11:42:07,1694691726,31.5,14.76
2023-09-14 11:42:08,1694691727,26.87,14.83
2023-09-14 11:42:09,1694691728,29.85,14.92
2023-09-14 11:42:10,1694691729,24.37,14.99
2023-09-14 11:42:11,1694691730,26.87,15.05
2023-09-14 11:42:12,1694691731,34,15.12
2023-09-14 11:42:13,1694691732,25.87,15.21
2023-09-14 11:42:14,1694691733,24.14,15.28
2023-09-14 11:42:15,1694691734,35.18,15.35
2023-09-14 11:42:16,1694691735,19.9,15.43
2023-09-14 11:42:17,1694691736,26.87,15.50
2023-09-14 11:42:18,1694691737,34.17,15.57
2023-09-14 11:42:19,1694691738,37.37,15.62
2023-09-14 11:42:20,1694691739,45.92,15.70
2023-09-14 11:42:21,1694691740,40.3,15.76
2023-09-14 11:42:22,1694691741,41.71,15.94
2023-09-14 11:42:23,1694691742,29.29,16.00
2023-09-14 11:42:24,1694691743,29.06,16.06
2023-09-14 11:42:26,1694691744,25.5,16.13
2023-09-14 11:42:27,1694691746,29.8,16.20
2023-09-14 11:42:28,1694691747,28.79,16.27
2023-09-14 11:42:29,1694691748,34.01,16.33
2023-09-14 11:42:30,1694691749,32,16.40
2023-09-14 11:42:31,1694691750,32.51,16.43
2023-09-14 11:42:32,1694691751,39.3,16.49
2023-09-14 11:42:33,1694691752,40.2,16.54
2023-09-14 11:42:34,1694691753,29,16.60
2023-09-14 11:42:35,1694691754,34.5,16.66
2023-09-14 11:42:36,1694691755,28.21,16.74
2023-09-14 11:42:37,1694691756,33.99,16.81
2023-09-14 11:42:38,1694691757,30.65,16.87
2023-09-14 11:42:39,1694691758,35.5,16.92
2023-09-14 11:42:40,1694691759,37.88,16.98
2023-09-14 11:42:41,1694691760,33.5,17.05
2023-09-14 11:42:42,1694691761,37.95,17.11
2023-09-14 11:42:43,1694691762,61,17.34
2023-09-14 11:42:44,1694691763,42.36,17.40
2023-09-14 11:42:45,1694691764,26.15,17.47
2023-09-14 11:42:46,1694691765,39.3,17.54
2023-09-14 11:42:47,1694691766,39.2,17.63
2023-09-14 11:42:48,1694691767,38.12,17.68
2023-09-14 11:42:49,1694691768,37.24,17.72
2023-09-14 11:42:50,1694691769,37.37,17.77
2023-09-14 11:42:51,1694691770,37.88,17.82
2023-09-14 11:42:52,1694691771,34.17,17.89
2023-09-14 11:42:53,1694691772,33.84,17.95
2023-09-14 11:42:54,1694691773,33.5,18.00
2023-09-14 11:42:55,1694691774,41,18.05
2023-09-14 11:42:56,1694691775,44.95,18.10
2023-09-14 11:42:57,1694691776,39.8,18.16
2023-09-14 11:42:58,1694691777,38.78,18.21
2023-09-14 11:42:59,1694691778,43.5,18.72
2023-09-14 11:43:00,1694691779,42.13,19.20
2023-09-14 11:43:01,1694691780,42.29,19.26
2023-09-14 11:43:02,1694691781,42.13,19.32
2023-09-14 11:43:03,1694691782,47.47,19.40
2023-09-14 11:43:04,1694691783,43.22,19.46
2023-09-14 11:43:05,1694691784,40.1,19.52
2023-09-14 11:43:06,1694691785,46.04,19.59
2023-09-14 11:43:07,1694691786,35.15,19.65
2023-09-14 11:43:08,1694691787,43.22,19.72
2023-09-14 11:43:09,1694691788,37.31,19.79
2023-09-14 11:43:10,1694691789,44.1,19.86
2023-09-14 11:43:11,1694691790,38.07,19.92
2023-09-14 11:43:12,1694691791,38.58,19.98
2023-09-14 11:43:13,1694691792,45.5,20.05
2023-09-14 11:43:14,1694691793,42.29,20.12
