Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 14:41:29,1694702488,7.54,6.16
2023-09-14 14:41:30,1694702489,11.5,6.19
2023-09-14 14:41:31,1694702490,3.02,6.19
2023-09-14 14:41:32,1694702491,3.98,6.20
2023-09-14 14:41:33,1694702492,4.98,6.22
2023-09-14 14:41:34,1694702493,7.43,6.27
2023-09-14 14:41:35,1694702494,2,6.29
2023-09-14 14:41:36,1694702495,2,6.29
2023-09-14 14:41:37,1694702496,3.5,6.34
2023-09-14 14:41:38,1694702497,1.02,6.34
2023-09-14 14:41:39,1694702498,2.01,6.35
2023-09-14 14:41:40,1694702499,2,6.36
2023-09-14 14:41:41,1694702500,3.03,6.36
2023-09-14 14:41:42,1694702501,1.51,6.37
2023-09-14 14:41:43,1694702502,3.98,6.38
2023-09-14 14:41:44,1694702503,1.01,6.38
2023-09-14 14:41:45,1694702504,10.5,6.49
2023-09-14 14:41:46,1694702505,1.49,6.50
2023-09-14 14:41:47,1694702506,1.98,6.50
2023-09-14 14:41:48,1694702507,2,6.51
2023-09-14 14:41:49,1694702508,2,6.52
2023-09-14 14:41:50,1694702509,2.51,6.59
2023-09-14 14:41:51,1694702510,6.03,6.60
2023-09-14 14:41:52,1694702511,1.99,6.60
2023-09-14 14:41:53,1694702512,1.5,6.66
2023-09-14 14:41:54,1694702513,8.96,6.67
2023-09-14 14:41:55,1694702514,2.99,6.68
2023-09-14 14:41:56,1694702515,0,6.68
2023-09-14 14:41:57,1694702516,3.48,6.73
2023-09-14 14:41:58,1694702517,0.5,6.74
2023-09-14 14:41:59,1694702518,1.01,6.74
2023-09-14 14:42:00,1694702519,1.51,6.74
2023-09-14 14:42:01,1694702520,2.97,6.79
2023-09-14 14:42:02,1694702521,1.49,6.80
2023-09-14 14:42:03,1694702522,1.52,6.86
2023-09-14 14:42:04,1694702523,2.99,6.86
2023-09-14 14:42:05,1694702524,2.01,6.86
2023-09-14 14:42:06,1694702525,1.01,6.86
2023-09-14 14:42:07,1694702526,1.01,6.92
2023-09-14 14:42:08,1694702527,3,6.92
2023-09-14 14:42:09,1694702528,2.5,6.92
2023-09-14 14:42:10,1694702529,5.53,6.92
2023-09-14 14:42:11,1694702530,6.57,6.92
2023-09-14 14:42:12,1694702531,2,6.92
2023-09-14 14:42:13,1694702532,1,6.98
2023-09-14 14:42:14,1694702533,1,6.99
2023-09-14 14:42:15,1694702534,1.99,7.00
2023-09-14 14:42:16,1694702535,3.52,7.10
2023-09-14 14:42:17,1694702536,1.01,7.11
2023-09-14 14:42:18,1694702537,1.99,7.13
2023-09-14 14:42:19,1694702538,1,7.13
2023-09-14 14:42:20,1694702539,2.46,7.13
2023-09-14 14:42:21,1694702540,0.5,7.14
2023-09-14 14:42:22,1694702541,1.99,7.15
2023-09-14 14:42:23,1694702542,0.5,7.15
2023-09-14 14:42:24,1694702543,1,7.15
2023-09-14 14:42:25,1694702544,0,7.15
