Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 15:14:04,1694704443,0,6.12
2023-09-14 15:14:05,1694704444,16.42,6.19
2023-09-14 15:14:06,1694704445,3.54,6.20
2023-09-14 15:14:07,1694704446,4.43,6.25
2023-09-14 15:14:08,1694704447,2.49,6.26
2023-09-14 15:14:09,1694704448,5.05,6.31
2023-09-14 15:14:10,1694704449,3.52,6.32
2023-09-14 15:14:11,1694704450,2.5,6.37
2023-09-14 15:14:12,1694704451,2.51,6.38
2023-09-14 15:14:13,1694704452,2.01,6.38
2023-09-14 15:14:14,1694704453,3,6.38
2023-09-14 15:14:15,1694704454,4.02,6.39
2023-09-14 15:14:16,1694704455,2.51,6.39
2023-09-14 15:14:17,1694704456,2.49,6.40
2023-09-14 15:14:18,1694704457,1.99,6.40
2023-09-14 15:14:19,1694704458,2.99,6.42
2023-09-14 15:14:20,1694704459,10.1,6.53
2023-09-14 15:14:21,1694704460,1.99,6.54
2023-09-14 15:14:22,1694704461,2,6.54
2023-09-14 15:14:23,1694704462,3.5,6.54
2023-09-14 15:14:24,1694704463,2.01,6.54
2023-09-14 15:14:25,1694704464,5.56,6.55
2023-09-14 15:14:26,1694704465,2.01,6.61
2023-09-14 15:14:27,1694704466,2.49,6.61
2023-09-14 15:14:28,1694704467,4.06,6.62
2023-09-14 15:14:29,1694704468,8.59,6.67
2023-09-14 15:14:30,1694704469,0,6.67
2023-09-14 15:14:31,1694704470,1.49,6.68
2023-09-14 15:14:32,1694704471,4,6.74
2023-09-14 15:14:33,1694704472,2.49,6.74
2023-09-14 15:14:34,1694704473,1.5,6.79
2023-09-14 15:14:35,1694704474,2,6.80
2023-09-14 15:14:36,1694704475,1.01,6.80
2023-09-14 15:14:37,1694704476,1.51,6.80
2023-09-14 15:14:38,1694704477,1.5,6.80
2023-09-14 15:14:39,1694704478,3,6.80
2023-09-14 15:14:40,1694704479,1.51,6.85
2023-09-14 15:14:41,1694704480,1.52,6.86
2023-09-14 15:14:42,1694704481,2.99,6.86
2023-09-14 15:14:43,1694704482,2.99,6.92
2023-09-14 15:14:44,1694704483,3,6.92
2023-09-14 15:14:46,1694704485,4,6.97
2023-09-14 15:14:47,1694704486,7.61,6.98
2023-09-14 15:14:48,1694704487,1.99,6.99
2023-09-14 15:14:49,1694704488,1,7.00
2023-09-14 15:14:50,1694704489,1,7.05
2023-09-14 15:14:51,1694704490,3.06,7.16
2023-09-14 15:14:52,1694704491,2.5,7.16
2023-09-14 15:14:53,1694704492,3,7.16
2023-09-14 15:14:54,1694704493,1,7.16
2023-09-14 15:14:55,1694704494,1,7.16
2023-09-14 15:14:56,1694704495,1.51,7.18
