Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-14 15:50:05,1694706604,0,6.17
2023-09-14 15:50:06,1694706605,18.41,6.22
2023-09-14 15:50:07,1694706606,3.54,6.22
2023-09-14 15:50:08,1694706607,2.53,6.23
2023-09-14 15:50:09,1694706608,4.5,6.28
2023-09-14 15:50:10,1694706609,3.47,6.30
2023-09-14 15:50:11,1694706610,5.5,6.31
2023-09-14 15:50:12,1694706611,6.97,6.39
2023-09-14 15:50:13,1694706612,3.52,6.40
2023-09-14 15:50:14,1694706613,3.02,6.40
2023-09-14 15:50:15,1694706614,2.53,6.40
2023-09-14 15:50:16,1694706615,5.5,6.41
2023-09-14 15:50:17,1694706616,4.02,6.41
2023-09-14 15:50:18,1694706617,2,6.42
2023-09-14 15:50:19,1694706618,3.5,6.45
2023-09-14 15:50:20,1694706619,2.51,6.46
2023-09-14 15:50:21,1694706620,12,6.57
2023-09-14 15:50:22,1694706621,2.49,6.58
2023-09-14 15:50:23,1694706622,2.02,6.59
2023-09-14 15:50:24,1694706623,2.53,6.59
2023-09-14 15:50:25,1694706624,2.49,6.64
2023-09-14 15:50:26,1694706625,7,6.66
2023-09-14 15:50:27,1694706626,2.5,6.67
2023-09-14 15:50:28,1694706627,4.46,6.72
2023-09-14 15:50:29,1694706628,1.52,6.78
2023-09-14 15:50:30,1694706629,9.5,6.78
2023-09-14 15:50:31,1694706630,3.48,6.83
2023-09-14 15:50:32,1694706631,3.5,6.84
2023-09-14 15:50:33,1694706632,4,6.84
2023-09-14 15:50:34,1694706633,3.52,6.84
2023-09-14 15:50:35,1694706634,6.97,6.84
2023-09-14 15:50:36,1694706635,2.51,6.95
2023-09-14 15:50:37,1694706636,5.45,6.96
2023-09-14 15:50:38,1694706637,2.49,6.96
2023-09-14 15:50:39,1694706638,2.01,7.02
2023-09-14 15:50:40,1694706639,3.54,7.12
2023-09-14 15:50:41,1694706640,1.5,7.12
2023-09-14 15:50:42,1694706641,2.5,7.13
2023-09-14 15:50:43,1694706642,3.02,7.14
2023-09-14 15:50:44,1694706643,2.02,7.14
2023-09-14 15:50:45,1694706644,8.91,7.15
2023-09-14 15:50:46,1694706645,7.58,7.15
2023-09-14 15:50:47,1694706646,2.53,7.16
2023-09-14 15:50:48,1694706647,0.51,7.16
2023-09-14 15:50:49,1694706648,1.99,7.17
2023-09-14 15:50:50,1694706649,2.49,7.18
2023-09-14 15:50:51,1694706650,2.02,7.20
