Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-19 19:10:59,1695150658,0,6.30
2023-09-19 19:11:00,1695150659,12.5,6.33
2023-09-19 19:11:01,1695150660,4.48,6.34
2023-09-19 19:11:02,1695150661,2.03,6.35
2023-09-19 19:11:03,1695150662,4,6.37
2023-09-19 19:11:04,1695150663,6.5,6.43
2023-09-19 19:11:05,1695150664,3.02,6.44
2023-09-19 19:11:06,1695150665,1.51,6.49
2023-09-19 19:11:07,1695150666,3.47,6.50
2023-09-19 19:11:09,1695150668,2.99,6.50
2023-09-19 19:11:10,1695150669,2.5,6.50
2023-09-19 19:11:11,1695150670,1.5,6.51
2023-09-19 19:11:12,1695150671,5.5,6.51
2023-09-19 19:11:13,1695150672,2.49,6.51
2023-09-19 19:11:14,1695150673,1.99,6.51
2023-09-19 19:11:15,1695150674,2.49,6.51
2023-09-19 19:11:16,1695150675,11.44,6.63
2023-09-19 19:11:17,1695150676,1.5,6.63
2023-09-19 19:11:18,1695150677,1.01,6.64
2023-09-19 19:11:19,1695150678,2,6.64
2023-09-19 19:11:20,1695150679,1.5,6.70
2023-09-19 19:11:21,1695150680,3.02,6.77
2023-09-19 19:11:22,1695150681,9,6.78
2023-09-19 19:11:23,1695150682,1.5,6.78
2023-09-19 19:11:24,1695150683,1.5,6.83
2023-09-19 19:11:25,1695150684,5.53,6.83
2023-09-19 19:11:26,1695150685,4.02,6.84
2023-09-19 19:11:27,1695150686,1.5,6.84
2023-09-19 19:11:28,1695150687,2.02,6.85
2023-09-19 19:11:29,1695150688,7,6.91
2023-09-19 19:11:30,1695150689,1.5,6.91
2023-09-19 19:11:31,1695150690,2.96,6.92
2023-09-19 19:11:32,1695150691,2.01,6.97
2023-09-19 19:11:33,1695150692,1.01,6.98
2023-09-19 19:11:34,1695150693,1.01,6.98
2023-09-19 19:11:35,1695150694,2.99,6.98
2023-09-19 19:11:36,1695150695,0.51,7.04
2023-09-19 19:11:37,1695150696,1.5,7.04
2023-09-19 19:11:38,1695150697,1.51,7.05
2023-09-19 19:11:39,1695150698,2.01,7.10
2023-09-19 19:11:40,1695150699,2.49,7.11
2023-09-19 19:11:41,1695150700,5.03,7.16
2023-09-19 19:11:42,1695150701,1.49,7.16
2023-09-19 19:11:43,1695150702,9.05,7.17
2023-09-19 19:11:44,1695150703,1.5,7.17
