Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:05:42,1694595942,0.7,302.953
2023-09-13 11:05:43,1694595943,0.5,303.141
2023-09-13 11:05:44,1694595944,0.5,303.422
2023-09-13 11:05:45,1694595945,2.2,303.641
2023-09-13 11:05:46,1694595946,1.3,303.891
2023-09-13 11:05:48,1694595948,1.3,304.125
2023-09-13 11:05:49,1694595949,0.6,304.344
2023-09-13 11:05:50,1694595950,1.2,304.547
2023-09-13 11:05:51,1694595951,1.9,304.859
2023-09-13 11:05:52,1694595952,2.4,305.062
2023-09-13 11:05:53,1694595953,1.1,305.344
2023-09-13 11:05:54,1694595954,1.8,305.609
2023-09-13 11:05:55,1694595955,0.2,305.812
2023-09-13 11:05:56,1694595956,0.3,306.016
2023-09-13 11:05:57,1694595957,2.0,306.438
2023-09-13 11:05:59,1694595959,1.9,306.75
2023-09-13 11:06:00,1694595960,1.0,307.047
2023-09-13 11:06:01,1694595961,1.6,307.328
2023-09-13 11:06:02,1694595962,1.0,307.734
2023-09-13 11:06:03,1694595963,5.5,324.469
2023-09-13 11:06:04,1694595964,1.4,324.656
2023-09-13 11:06:05,1694595965,2.3,324.844
2023-09-13 11:06:06,1694595966,1.0,325.156
2023-09-13 11:06:07,1694595967,0.5,325.422
2023-09-13 11:06:08,1694595969,0.3,325.719
2023-09-13 11:06:10,1694595970,2.5,325.969
2023-09-13 11:06:11,1694595971,2.0,326.172
2023-09-13 11:06:12,1694595972,1.4,326.609
2023-09-13 11:06:13,1694595973,0.4,326.969
2023-09-13 11:06:14,1694595974,0.4,327.156
2023-09-13 11:06:15,1694595975,2.0,329.328
2023-09-13 11:06:16,1694595976,1.8,329.641
2023-09-13 11:06:17,1694595977,1.0,329.891
2023-09-13 11:06:18,1694595978,0.6,330.125
2023-09-13 11:06:20,1694595980,7.2,331.75
2023-09-13 11:06:21,1694595981,0.4,332.062
2023-09-13 11:06:22,1694595982,2.3,332.25
2023-09-13 11:06:23,1694595983,0.9,332.484
2023-09-13 11:06:24,1694595984,0.6,332.672
2023-09-13 11:06:25,1694595985,0.7,332.875
2023-09-13 11:06:26,1694595986,0.4,333.078
2023-09-13 11:06:27,1694595987,0.3,333.359
2023-09-13 11:06:28,1694595988,2.1,333.562
2023-09-13 11:06:29,1694595989,1.3,333.781
2023-09-13 11:06:31,1694595991,1.0,333.969
2023-09-13 11:06:32,1694595992,0.4,334.156
2023-09-13 11:06:33,1694595993,0.4,334.469
2023-09-13 11:06:34,1694595994,2.1,334.719
2023-09-13 11:06:35,1694595995,1.2,334.922
2023-09-13 11:06:36,1694595996,1.8,335.109
2023-09-13 11:06:37,1694595997,0.4,335.312
2023-09-13 11:06:38,1694595998,0.4,335.5
2023-09-13 11:06:39,1694595999,1.8,335.797
2023-09-13 11:06:40,1694596000,2.4,336
2023-09-13 11:06:42,1694596002,0.8,336.188
2023-09-13 11:06:43,1694596003,0.9,336.391
2023-09-13 11:06:44,1694596004,0.6,336.578
2023-09-13 11:06:45,1694596005,6.5,337.719
2023-09-13 11:06:46,1694596006,1.9,337.906
2023-09-13 11:06:47,1694596007,1.0,338.094
2023-09-13 11:06:48,1694596008,0.5,338.297
2023-09-13 11:06:49,1694596009,0.8,338.484
2023-09-13 11:06:50,1694596010,0.4,338.688
2023-09-13 11:06:51,1694596011,1.6,338.984
2023-09-13 11:06:53,1694596013,1.8,339.172
2023-09-13 11:06:54,1694596014,1.6,339.359
2023-09-13 11:06:55,1694596015,1.3,339.547
2023-09-13 11:06:56,1694596016,0.4,339.734
2023-09-13 11:06:57,1694596017,0.3,340.047
2023-09-13 11:06:58,1694596018,1.8,340.266
2023-09-13 11:06:59,1694596019,2.1,340.453
2023-09-13 11:07:00,1694596020,2.1,340.641
2023-09-13 11:07:01,1694596021,1.1,340.859
2023-09-13 11:07:02,1694596022,0.2,341.047
2023-09-13 11:07:04,1694596024,0.5,341.328
2023-09-13 11:07:05,1694596025,2.1,341.516
2023-09-13 11:07:06,1694596026,2.5,341.938
2023-09-13 11:07:07,1694596027,0.6,342.156
2023-09-13 11:07:08,1694596028,0.6,342.359
2023-09-13 11:07:09,1694596029,0.5,342.578
2023-09-13 11:07:10,1694596030,1.7,342.844
2023-09-13 11:07:11,1694596031,1.1,343.047
2023-09-13 11:07:12,1694596032,1.5,343.266
2023-09-13 11:07:13,1694596033,0.6,343.484
2023-09-13 11:07:15,1694596035,0.4,343.672
2023-09-13 11:07:16,1694596036,1.1,343.969
2023-09-13 11:07:17,1694596037,1.9,344.156
2023-09-13 11:07:18,1694596038,2.4,344.375
2023-09-13 11:07:19,1694596039,1.0,344.594
2023-09-13 11:07:20,1694596040,0.8,344.781
2023-09-13 11:07:21,1694596041,0.3,345.078
2023-09-13 11:07:22,1694596042,1.9,345.281
2023-09-13 11:07:23,1694596043,1.8,345.484
2023-09-13 11:07:24,1694596044,2.0,345.688
2023-09-13 11:07:26,1694596046,0.5,345.891
