Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:38:37,1694576317,1.3,248.109
2023-09-13 05:38:38,1694576318,0.8,249.031
2023-09-13 05:38:39,1694576319,1.3,250.453
2023-09-13 05:38:40,1694576320,1.3,252
2023-09-13 05:38:41,1694576321,0.6,252.75
2023-09-13 05:38:42,1694576322,0.7,254.109
2023-09-13 05:38:43,1694576323,0.7,255.516
2023-09-13 05:38:44,1694576324,1.3,256.875
2023-09-13 05:38:45,1694576325,3.3,258.812
2023-09-13 05:38:46,1694576326,1.7,260.891
2023-09-13 05:38:47,1694576327,1.3,262.297
2023-09-13 05:38:48,1694576328,2.9,263.688
2023-09-13 05:38:50,1694576330,1.3,264.469
2023-09-13 05:38:51,1694576331,1.7,265.938
2023-09-13 05:38:52,1694576332,1.1,267.406
2023-09-13 05:38:53,1694576333,1.2,268.844
2023-09-13 05:38:54,1694576334,1.0,270.297
2023-09-13 05:38:55,1694576335,0.9,271.797
2023-09-13 05:38:56,1694576336,0.8,273.25
2023-09-13 05:38:57,1694576337,0.8,274.703
2023-09-13 05:38:58,1694576338,0.8,276.188
2023-09-13 05:38:59,1694576339,2.6,279.156
2023-09-13 05:39:00,1694576340,0.8,280.781
2023-09-13 05:39:01,1694576341,4.2,282.328
2023-09-13 05:39:03,1694576343,3.0,283.797
2023-09-13 05:39:04,1694576344,3.9,285.328
2023-09-13 05:39:05,1694576345,2.5,286.891
2023-09-13 05:39:06,1694576346,2.2,288.438
2023-09-13 05:39:07,1694576347,1.3,289.953
2023-09-13 05:39:08,1694576348,0.9,291.469
2023-09-13 05:39:09,1694576349,1.5,293.031
2023-09-13 05:39:10,1694576350,0.8,294.562
2023-09-13 05:39:11,1694576351,0.7,296.109
2023-09-13 05:39:12,1694576352,0.7,313.391
2023-09-13 05:39:13,1694576353,0.7,313.766
2023-09-13 05:39:14,1694576354,8.7,314.375
2023-09-13 05:39:16,1694576356,5.7,314.5
2023-09-13 05:39:17,1694576357,2.7,314.609
2023-09-13 05:39:18,1694576358,2.2,314.703
2023-09-13 05:39:19,1694576359,2.9,314.953
2023-09-13 05:39:20,1694576360,1.6,315.312
2023-09-13 05:39:21,1694576361,1.4,315.406
2023-09-13 05:39:22,1694576362,0.9,315.672
2023-09-13 05:39:23,1694576363,0.7,315.781
2023-09-13 05:39:24,1694576364,0.8,315.891
2023-09-13 05:39:25,1694576365,0.9,316
2023-09-13 05:39:26,1694576366,1.2,316.125
2023-09-13 05:39:27,1694576367,0.5,316.312
2023-09-13 05:39:29,1694576369,2.4,316.422
2023-09-13 05:39:30,1694576370,4.4,316.516
2023-09-13 05:39:31,1694576371,3.4,316.672
2023-09-13 05:39:32,1694576372,2.7,316.781
2023-09-13 05:39:33,1694576373,2.3,316.875
2023-09-13 05:39:34,1694576374,3.1,317.016
2023-09-13 05:39:35,1694576375,1.4,317.109
2023-09-13 05:39:36,1694576376,1.2,317.203
2023-09-13 05:39:37,1694576377,0.7,317.297
2023-09-13 05:39:38,1694576378,0.7,317.406
2023-09-13 05:39:39,1694576379,0.6,317.5
2023-09-13 05:39:40,1694576380,0.5,317.703
2023-09-13 05:39:42,1694576382,0.5,317.797
2023-09-13 05:39:43,1694576383,2.9,317.906
2023-09-13 05:39:44,1694576384,1.9,318.016
2023-09-13 05:39:45,1694576385,3.2,318.109
2023-09-13 05:39:46,1694576386,2.6,318.266
2023-09-13 05:39:47,1694576387,2.1,318.359
2023-09-13 05:39:48,1694576388,1.4,318.484
2023-09-13 05:39:49,1694576389,1.3,318.578
2023-09-13 05:39:50,1694576390,1.3,318.688
