Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 06:04:24,1694577864,6.5,422.297
2023-09-13 06:04:25,1694577865,8.2,423.422
2023-09-13 06:04:26,1694577866,5.6,424.516
2023-09-13 06:04:27,1694577867,4.8,425.547
2023-09-13 06:04:28,1694577868,6.6,426.656
2023-09-13 06:04:30,1694577870,6.5,427.719
2023-09-13 06:04:31,1694577871,3.5,428.781
2023-09-13 06:04:32,1694577872,5.2,429.75
2023-09-13 06:04:33,1694577873,5.1,430.797
2023-09-13 06:04:34,1694577874,7.3,432.125
2023-09-13 06:04:35,1694577875,5.2,433.281
2023-09-13 06:04:36,1694577876,7.7,434.266
2023-09-13 06:04:37,1694577877,16.3,450.328
2023-09-13 06:04:38,1694577878,8.2,451.453
2023-09-13 06:04:39,1694577879,4.8,452.516
2023-09-13 06:04:40,1694577880,6.2,453.531
2023-09-13 06:04:42,1694577882,5.4,454.594
2023-09-13 06:04:43,1694577883,5.7,455.422
2023-09-13 06:04:44,1694577884,5.7,455.828
2023-09-13 06:04:45,1694577885,6.2,456.266
2023-09-13 06:04:46,1694577886,5.9,459.828
2023-09-13 06:04:47,1694577887,5.0,460.406
2023-09-13 06:04:48,1694577888,5.7,460.891
2023-09-13 06:04:49,1694577889,5.0,461.25
2023-09-13 06:04:50,1694577890,6.4,461.781
2023-09-13 06:04:51,1694577891,5.5,462.188
2023-09-13 06:04:52,1694577892,5.2,475.344
2023-09-13 06:04:54,1694577894,5.3,475.75
2023-09-13 06:04:55,1694577895,7.5,476.156
2023-09-13 06:04:56,1694577896,7.0,476.531
2023-09-13 06:04:57,1694577897,9.1,477.562
2023-09-13 06:04:58,1694577898,5.5,477.906
2023-09-13 06:04:59,1694577899,6.7,478.703
2023-09-13 06:05:00,1694577900,7.1,479.109
2023-09-13 06:05:01,1694577901,5.2,479.516
2023-09-13 06:05:02,1694577902,11.1,480.547
2023-09-13 06:05:03,1694577903,7.1,480.984
2023-09-13 06:05:04,1694577904,7.7,481.438
2023-09-13 06:05:06,1694577906,8.3,481.906
2023-09-13 06:05:07,1694577907,6.0,482.453
2023-09-13 06:05:08,1694577908,8.2,487
2023-09-13 06:05:09,1694577909,7.2,487.406
2023-09-13 06:05:10,1694577910,5.8,487.75
2023-09-13 06:05:11,1694577911,5.6,488.188
2023-09-13 06:05:12,1694577912,6.7,488.578
2023-09-13 06:05:13,1694577913,4.9,488.938
2023-09-13 06:05:14,1694577914,6.3,489.375
2023-09-13 06:05:15,1694577915,7.6,489.766
2023-09-13 06:05:16,1694577916,6.9,490.094
2023-09-13 06:05:18,1694577918,5.5,490.516
2023-09-13 06:05:19,1694577919,6.0,490.891
2023-09-13 06:05:20,1694577920,6.7,491.656
2023-09-13 06:05:21,1694577921,47.0,500.516
2023-09-13 06:05:22,1694577922,6.0,500.938
2023-09-13 06:05:23,1694577923,6.8,501.375
2023-09-13 06:05:24,1694577924,6.2,501.766
2023-09-13 06:05:25,1694577925,6.7,502.25
2023-09-13 06:05:26,1694577926,5.5,502.672
2023-09-13 06:05:27,1694577927,6.6,506.109
2023-09-13 06:05:28,1694577928,5.9,506.438
2023-09-13 06:05:30,1694577930,8.3,506.938
2023-09-13 06:05:31,1694577931,6.0,507.391
2023-09-13 06:05:32,1694577932,6.1,507.828
2023-09-13 06:05:33,1694577933,19.4,510.281
2023-09-13 06:05:34,1694577934,9.9,517.156
2023-09-13 06:05:35,1694577935,6.0,517.578
2023-09-13 06:05:36,1694577936,32.5,530.359
2023-09-13 06:05:37,1694577937,7.3,531.438
2023-09-13 06:05:38,1694577938,8.0,532.438
2023-09-13 06:05:39,1694577939,6.4,533.5
2023-09-13 06:05:40,1694577940,6.8,534.484
2023-09-13 06:05:42,1694577942,6.9,535.453
2023-09-13 06:05:43,1694577943,7.9,536.516
2023-09-13 06:05:44,1694577944,6.8,536.859
2023-09-13 06:05:45,1694577945,11.3,537.406
2023-09-13 06:05:46,1694577946,5.6,537.734
2023-09-13 06:05:47,1694577947,6.8,538.156
2023-09-13 06:05:48,1694577948,7.2,538.516
2023-09-13 06:05:49,1694577949,13.6,538.75
2023-09-13 06:05:50,1694577950,9.0,539.281
2023-09-13 06:05:51,1694577951,6.1,539.688
2023-09-13 06:05:52,1694577952,9.2,540.094
2023-09-13 06:05:54,1694577954,6.3,540.625
2023-09-13 06:05:55,1694577955,24.4,543.422
2023-09-13 06:05:56,1694577956,7.2,543.844
2023-09-13 06:05:57,1694577957,11.0,544.906
2023-09-13 06:05:58,1694577958,4.7,545.266
2023-09-13 06:05:59,1694577959,9.1,545.953
2023-09-13 06:06:00,1694577960,6.5,546.797
2023-09-13 06:06:01,1694577961,7.4,547.641
2023-09-13 06:06:02,1694577962,6.4,548.438
2023-09-13 06:06:03,1694577963,19.1,549.297
2023-09-13 06:06:04,1694577964,6.8,532.672
2023-09-13 06:06:06,1694577966,4.9,534.641
2023-09-13 06:06:07,1694577967,5.7,535.469
2023-09-13 06:06:08,1694577968,4.1,536.266
2023-09-13 06:06:09,1694577969,7.6,537.047
2023-09-13 06:06:10,1694577970,3.5,537.266
2023-09-13 06:06:11,1694577971,5.5,537.547
2023-09-13 06:06:12,1694577972,4.2,538.562
2023-09-13 06:06:13,1694577973,6.8,538.859
2023-09-13 06:06:14,1694577974,4.1,539.047
2023-09-13 06:06:15,1694577975,5.6,539.312
2023-09-13 06:06:17,1694577977,1.7,539.328
2023-09-13 06:06:18,1694577978,1.4,539.328
2023-09-13 06:06:19,1694577979,2.1,539.344
2023-09-13 06:06:20,1694577980,1.5,539.344
2023-09-13 06:06:21,1694577981,1.2,539.344
2023-09-13 06:06:22,1694577982,1.5,539.344
2023-09-13 06:06:23,1694577983,15.0,540.266
2023-09-13 06:06:24,1694577984,4.6,540.391
2023-09-13 06:06:25,1694577985,1.9,540.391
2023-09-13 06:06:26,1694577986,1.7,540.391
2023-09-13 06:06:27,1694577987,1.3,540.391
2023-09-13 06:06:29,1694577989,1.6,540.391
2023-09-13 06:06:30,1694577990,2.1,540.391
2023-09-13 06:06:31,1694577991,2.2,543.406
2023-09-13 06:06:32,1694577992,1.6,545.484
2023-09-13 06:06:33,1694577993,1.6,547.672
2023-09-13 06:06:34,1694577994,2.0,550.25
2023-09-13 06:06:35,1694577995,2.6,553
2023-09-13 06:06:36,1694577996,2.8,554.906
2023-09-13 06:06:37,1694577997,3.8,556.609
2023-09-13 06:06:38,1694577998,5.8,558.438
2023-09-13 06:06:40,1694578000,1.8,559.875
2023-09-13 06:06:41,1694578001,2.4,560.109
2023-09-13 06:06:42,1694578002,1.6,559.984
2023-09-13 06:06:43,1694578003,2.2,559.922
2023-09-13 06:06:44,1694578004,1.9,559.828
2023-09-13 06:06:45,1694578005,2.2,559.734
2023-09-13 06:06:46,1694578006,3.1,561.234
2023-09-13 06:06:47,1694578007,1.5,560.953
2023-09-13 06:06:48,1694578008,1.3,560.578
2023-09-13 06:06:49,1694578009,1.4,560.344
2023-09-13 06:06:50,1694578010,1.1,559.969
2023-09-13 06:06:52,1694578012,1.6,559.688
2023-09-13 06:06:53,1694578013,1.3,559.312
2023-09-13 06:06:54,1694578014,1.1,559.031
2023-09-13 06:06:55,1694578015,2.1,558.656
2023-09-13 06:06:56,1694578016,1.4,558.656
2023-09-13 06:06:57,1694578017,1.5,558.688
2023-09-13 06:06:58,1694578018,1.2,558.688
2023-09-13 06:06:59,1694578019,3.5,558.781
2023-09-13 06:07:00,1694578020,0.9,558.781
2023-09-13 06:07:01,1694578021,1.0,558.781
2023-09-13 06:07:03,1694578023,1.9,559.797
2023-09-13 06:07:04,1694578024,1.3,559.797
2023-09-13 06:07:05,1694578025,1.3,559.797
2023-09-13 06:07:06,1694578026,1.1,559.797
2023-09-13 06:07:07,1694578027,1.2,559.891
2023-09-13 06:07:08,1694578028,1.1,559.891
2023-09-13 06:07:09,1694578029,1.3,559.891
2023-09-13 06:07:10,1694578030,1.3,559.891
2023-09-13 06:07:11,1694578031,0.9,559.891
2023-09-13 06:07:12,1694578032,0.7,559.891
2023-09-13 06:07:13,1694578033,1.1,559.891
2023-09-13 06:07:15,1694578035,1.5,559.891
2023-09-13 06:07:16,1694578036,1.2,559.797
2023-09-13 06:07:17,1694578037,1.1,559.797
2023-09-13 06:07:18,1694578038,1.7,559.859
2023-09-13 06:07:19,1694578039,1.0,559.859
2023-09-13 06:07:20,1694578040,1.1,559.859
2023-09-13 06:07:21,1694578041,3.0,559.859
2023-09-13 06:07:22,1694578042,1.1,559.859
2023-09-13 06:07:23,1694578043,1.1,559.859
2023-09-13 06:07:24,1694578044,1.3,559.859
2023-09-13 06:07:26,1694578046,1.3,559.859
2023-09-13 06:07:27,1694578047,1.3,559.859
2023-09-13 06:07:28,1694578048,1.2,559.859
2023-09-13 06:07:29,1694578049,1.0,559.953
2023-09-13 06:07:30,1694578050,1.0,559.953
2023-09-13 06:07:31,1694578051,0.9,559.953
2023-09-13 06:07:32,1694578052,1.3,559.953
2023-09-13 06:07:33,1694578053,0.9,559.953
2023-09-13 06:07:34,1694578054,1.3,559.953
2023-09-13 06:07:35,1694578055,1.5,559.953
2023-09-13 06:07:36,1694578056,1.0,559.953
2023-09-13 06:07:38,1694578058,1.0,559.953
2023-09-13 06:07:39,1694578059,0.9,559.953
2023-09-13 06:07:40,1694578060,0.9,559.953
2023-09-13 06:07:41,1694578061,1.0,559.953
2023-09-13 06:07:42,1694578062,1.4,559.953
2023-09-13 06:07:43,1694578063,0.9,559.953
2023-09-13 06:07:44,1694578064,1.2,559.953
2023-09-13 06:07:45,1694578065,1.2,559.953
2023-09-13 06:07:46,1694578066,1.0,559.953
2023-09-13 06:07:47,1694578067,1.8,559.953
2023-09-13 06:08:55,1694578135,0.0,81.9375
2023-09-13 06:08:56,1694578136,0.0,81.9375
2023-09-13 06:08:58,1694578138,31.8,94.1719
2023-09-13 06:08:59,1694578139,29.9,100.141
2023-09-13 06:09:00,1694578140,20.9,105.547
2023-09-13 06:09:01,1694578141,31.9,115.797
2023-09-13 06:09:02,1694578142,18.3,124.062
2023-09-13 06:09:03,1694578143,24.4,132.422
2023-09-13 06:09:04,1694578144,35.7,140.406
2023-09-13 06:09:05,1694578145,20.9,153.047
2023-09-13 06:09:06,1694578146,19.6,163.484
2023-09-13 06:09:07,1694578147,12.2,171.391
2023-09-13 06:09:08,1694578148,14.0,180.484
2023-09-13 06:09:09,1694578149,7.7,193.812
2023-09-13 06:09:11,1694578151,18.3,195.25
2023-09-13 06:09:12,1694578152,16.0,197.141
2023-09-13 06:09:13,1694578153,18.2,200.547
2023-09-13 06:09:14,1694578154,13.8,218.438
2023-09-13 06:09:15,1694578155,12.7,221.438
2023-09-13 06:09:16,1694578156,10.4,224.234
2023-09-13 06:09:17,1694578157,14.4,227.562
2023-09-13 06:09:18,1694578158,8.2,230.484
2023-09-13 06:09:19,1694578159,14.5,234.078
2023-09-13 06:09:20,1694578160,6.9,239.516
2023-09-13 06:09:21,1694578161,10.8,251.656
2023-09-13 06:09:22,1694578162,13.5,262.766
2023-09-13 06:09:24,1694578164,24.6,289.75
2023-09-13 06:09:25,1694578165,7.3,291.156
2023-09-13 06:09:26,1694578166,13.2,292.844
2023-09-13 06:09:27,1694578167,13.0,293.828
2023-09-13 06:09:28,1694578168,9.2,294.641
2023-09-13 06:09:29,1694578169,12.2,300.75
2023-09-13 06:09:30,1694578170,11.2,302.25
2023-09-13 06:09:31,1694578171,57.2,307.422
2023-09-13 06:09:32,1694578172,40.3,309.734
2023-09-13 06:09:33,1694578173,14.3,312.562
2023-09-13 06:09:34,1694578174,15.1,314.938
2023-09-13 06:09:35,1694578175,17.0,338.578
2023-09-13 06:09:37,1694578177,12.3,339.844
2023-09-13 06:09:38,1694578178,14.6,341.188
2023-09-13 06:09:39,1694578179,12.9,342.312
2023-09-13 06:09:40,1694578180,13.8,343.203
2023-09-13 06:09:41,1694578181,14.8,344.422
2023-09-13 06:09:42,1694578182,11.6,345.578
2023-09-13 06:09:43,1694578183,8.5,346.75
2023-09-13 06:09:44,1694578184,10.1,347.906
2023-09-13 06:09:45,1694578185,12.2,358.859
2023-09-13 06:09:46,1694578186,10.3,359.938
2023-09-13 06:09:47,1694578187,11.8,360.906
2023-09-13 06:09:49,1694578189,11.4,362
2023-09-13 06:09:50,1694578190,12.5,363.062
2023-09-13 06:09:51,1694578191,13.9,364.344
2023-09-13 06:09:52,1694578192,11.8,365.438
2023-09-13 06:09:53,1694578193,11.6,366.453
2023-09-13 06:09:54,1694578194,27.2,375.797
2023-09-13 06:09:55,1694578195,9.3,376.797
2023-09-13 06:09:56,1694578196,13.0,377.797
2023-09-13 06:09:57,1694578197,11.8,378.953
2023-09-13 06:09:58,1694578198,8.5,380.062
2023-09-13 06:09:59,1694578199,18.9,381.719
2023-09-13 06:10:01,1694578201,12.7,382.672
2023-09-13 06:10:02,1694578202,12.5,383.766
2023-09-13 06:10:03,1694578203,8.4,384.844
2023-09-13 06:10:04,1694578204,12.8,392.844
2023-09-13 06:10:05,1694578205,16.1,395.203
2023-09-13 06:10:06,1694578206,13.0,396.281
2023-09-13 06:10:07,1694578207,36.8,398.219
2023-09-13 06:10:08,1694578208,14.5,399.188
2023-09-13 06:10:09,1694578209,14.8,400.344
2023-09-13 06:10:10,1694578210,11.2,401.375
2023-09-13 06:10:11,1694578211,24.6,409.078
2023-09-13 06:10:13,1694578213,15.5,410.047
2023-09-13 06:10:14,1694578214,22.1,411.453
2023-09-13 06:10:15,1694578215,15.7,412.438
2023-09-13 06:10:17,1694578217,4.6,418.578
2023-09-13 06:10:18,1694578218,0.1,418.547
