Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:15:02,1694596502,0.3,303.656
2023-09-13 11:15:03,1694596503,0.3,303.859
2023-09-13 11:15:04,1694596504,2.4,304.156
2023-09-13 11:15:06,1694596506,1.2,304.344
2023-09-13 11:15:07,1694596507,0.9,304.547
2023-09-13 11:15:08,1694596508,1.2,304.859
2023-09-13 11:15:09,1694596509,0.4,305.047
2023-09-13 11:15:10,1694596510,1.1,305.359
2023-09-13 11:15:11,1694596511,0.5,305.547
2023-09-13 11:15:12,1694596512,4.7,305.75
2023-09-13 11:15:13,1694596513,2.0,305.938
2023-09-13 11:15:14,1694596514,0.7,306.156
2023-09-13 11:15:15,1694596515,0.3,306.391
2023-09-13 11:15:17,1694596517,0.4,306.672
2023-09-13 11:15:18,1694596518,3.7,306.969
2023-09-13 11:15:19,1694596519,0.9,307.578
2023-09-13 11:15:20,1694596520,3.5,308.016
2023-09-13 11:15:21,1694596521,0.5,308.453
2023-09-13 11:15:22,1694596522,0.6,308.859
2023-09-13 11:15:23,1694596523,1.9,309.172
2023-09-13 11:15:24,1694596524,0.7,309.375
2023-09-13 11:15:25,1694596525,1.1,309.562
2023-09-13 11:15:26,1694596526,0.5,309.844
2023-09-13 11:15:27,1694596528,1.7,310.375
2023-09-13 11:15:29,1694596529,0.4,310.688
2023-09-13 11:15:30,1694596530,4.3,329.297
2023-09-13 11:15:31,1694596531,2.5,329.484
2023-09-13 11:15:32,1694596532,1.1,329.672
2023-09-13 11:15:33,1694596533,0.5,329.859
2023-09-13 11:15:34,1694596534,0.8,330.078
2023-09-13 11:15:35,1694596535,0.3,330.641
2023-09-13 11:15:36,1694596536,1.6,330.859
2023-09-13 11:15:37,1694596537,1.2,331.047
2023-09-13 11:15:38,1694596538,0.4,331.375
2023-09-13 11:15:40,1694596540,1.2,331.797
2023-09-13 11:15:41,1694596541,3.1,332.109
2023-09-13 11:15:42,1694596542,1.8,332.344
2023-09-13 11:15:43,1694596543,1.1,332.594
2023-09-13 11:15:44,1694596544,0.8,332.797
2023-09-13 11:15:45,1694596545,0.6,332.984
2023-09-13 11:15:46,1694596546,0.3,333.188
2023-09-13 11:15:47,1694596547,0.9,333.469
2023-09-13 11:15:48,1694596548,0.3,333.656
2023-09-13 11:15:49,1694596549,1.8,333.844
2023-09-13 11:15:51,1694596551,1.0,334.125
2023-09-13 11:15:52,1694596552,0.4,334.312
2023-09-13 11:15:53,1694596553,0.3,334.516
2023-09-13 11:15:54,1694596554,0.3,334.812
2023-09-13 11:15:55,1694596555,2.0,335.016
2023-09-13 11:15:56,1694596556,0.7,335.203
2023-09-13 11:15:57,1694596557,1.1,335.391
2023-09-13 11:15:58,1694596558,0.5,335.578
2023-09-13 11:15:59,1694596559,0.4,335.781
2023-09-13 11:16:00,1694596560,0.6,336.094
2023-09-13 11:16:01,1694596561,5.3,336.312
2023-09-13 11:16:03,1694596563,1.0,336.5
2023-09-13 11:16:04,1694596564,0.6,336.688
2023-09-13 11:16:05,1694596565,0.3,336.891
2023-09-13 11:16:06,1694596566,0.4,337.094
2023-09-13 11:16:07,1694596567,2.3,337.391
2023-09-13 11:16:08,1694596568,1.6,337.578
2023-09-13 11:16:09,1694596569,1.2,337.766
2023-09-13 11:16:10,1694596570,10.0,339.156
2023-09-13 11:16:11,1694596571,1.4,339.375
2023-09-13 11:16:12,1694596572,0.5,339.594
2023-09-13 11:16:14,1694596574,0.5,339.891
2023-09-13 11:16:15,1694596575,1.8,340.078
2023-09-13 11:16:16,1694596576,0.8,340.281
2023-09-13 11:16:17,1694596577,0.5,340.469
2023-09-13 11:16:18,1694596578,0.5,340.656
2023-09-13 11:16:19,1694596579,0.7,340.938
2023-09-13 11:16:20,1694596580,2.2,341.125
2023-09-13 11:16:21,1694596581,0.8,341.312
2023-09-13 11:16:22,1694596582,0.8,341.516
2023-09-13 11:16:23,1694596583,0.6,341.703
2023-09-13 11:16:25,1694596585,0.5,341.891
2023-09-13 11:16:26,1694596586,0.7,342.188
2023-09-13 11:16:27,1694596587,1.9,342.406
2023-09-13 11:16:28,1694596588,1.5,342.609
2023-09-13 11:16:29,1694596589,1.8,342.812
2023-09-13 11:16:30,1694596590,0.4,343.016
2023-09-13 11:16:31,1694596591,0.6,343.328
2023-09-13 11:16:32,1694596592,2.3,343.578
2023-09-13 11:16:33,1694596593,1.8,343.766
2023-09-13 11:16:34,1694596594,0.9,343.953
2023-09-13 11:16:36,1694596596,1.0,344.141
2023-09-13 11:16:37,1694596597,3.0,345.016
2023-09-13 11:16:38,1694596598,0.4,345.297
2023-09-13 11:16:39,1694596599,2.2,345.484
2023-09-13 11:16:40,1694596600,0.8,345.672
2023-09-13 11:16:41,1694596601,0.9,345.859
2023-09-13 11:16:42,1694596602,0.5,346.047
2023-09-13 11:16:43,1694596603,0.3,346.375
2023-09-13 11:16:44,1694596604,1.8,346.578
2023-09-13 11:16:45,1694596605,1.3,346.781
2023-09-13 11:16:47,1694596607,0.5,346.984
2023-09-13 11:16:48,1694596608,1.2,347.172
2023-09-13 11:16:49,1694596609,0.7,347.359
2023-09-13 11:16:50,1694596610,0.5,347.656
2023-09-13 11:16:51,1694596611,2.6,347.859
2023-09-13 11:16:52,1694596612,1.0,348.047
2023-09-13 11:16:53,1694596613,0.7,348.25
2023-09-13 11:16:54,1694596614,0.9,348.469
2023-09-13 11:16:55,1694596615,3.5,348.797
2023-09-13 11:16:56,1694596616,6.3,349.453
2023-09-13 11:16:58,1694596618,1.4,349.672
2023-09-13 11:16:59,1694596619,0.8,349.875
2023-09-13 11:17:00,1694596620,0.8,350.062
2023-09-13 11:17:01,1694596621,0.7,350.344
2023-09-13 11:17:02,1694596622,2.0,350.641
2023-09-13 11:17:03,1694596623,6.4,352.688
2023-09-13 11:17:04,1694596624,1.5,352.906
2023-09-13 11:17:05,1694596625,0.9,353.094
2023-09-13 11:17:06,1694596626,0.8,353.281
2023-09-13 11:17:07,1694596627,0.7,353.469
2023-09-13 11:17:09,1694596629,0.4,353.781
2023-09-13 11:17:10,1694596630,1.4,353.969
2023-09-13 11:17:11,1694596631,1.4,354.297
2023-09-13 11:17:12,1694596632,1.0,354.484
2023-09-13 11:17:13,1694596633,7.4,354.75
2023-09-13 11:17:14,1694596634,0.9,377.578
2023-09-13 11:17:15,1694596635,2.4,377.781
2023-09-13 11:17:16,1694596636,1.4,377.969
2023-09-13 11:17:17,1694596637,0.6,378.156
2023-09-13 11:17:18,1694596638,3.6,378.359
2023-09-13 11:17:20,1694596640,0.6,378.766
2023-09-13 11:17:21,1694596641,1.9,378.969
2023-09-13 11:17:22,1694596642,1.4,379.156
