event,timestamp
msgLatency,16
msgLatency,21
msgLatency,22
msgLatency,22
msgLatency,22
msgLatency,22
msgLatency,19
msgLatency,21
msgLatency,20
msgLatency,22
msgLatency,23
msgLatency,23
msgLatency,22
msgLatency,22
msgLatency,24
msgLatency,23
msgLatency,23
msgLatency,23
msgLatency,24
msgLatency,22
msgLatency,24
msgLatency,24
msgLatency,23
msgLatency,25
msgLatency,26
msgLatency,26
msgLatency,17
msgLatency,25
msgLatency,26
msgLatency,26
msgLatency,25
msgLatency,14
msgLatency,16
msgLatency,26
msgLatency,15
msgLatency,15
msgLatency,15
msgLatency,14
msgLatency,12
msgLatency,19
msgLatency,20
msgLatency,20
msgLatency,20
msgLatency,11
msgLatency,12
msgLatency,15
msgLatency,16
msgLatency,17
msgLatency,17
msgLatency,10
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,3
msgLatency,4
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,6
msgLatency,7
msgLatency,5
msgLatency,2
msgLatency,6
msgLatency,7
msgLatency,7
msgLatency,8
msgLatency,8
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,9
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,7
msgLatency,2
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,3
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,1
msgLatency,2
msgLatency,4
msgLatency,4
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,4
msgLatency,0
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,3
msgLatency,4
msgLatency,4
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,4
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
