event,timestamp
msgLatency,14
msgLatency,17
msgLatency,20
msgLatency,21
msgLatency,20
msgLatency,21
msgLatency,17
msgLatency,22
msgLatency,22
msgLatency,22
msgLatency,22
msgLatency,22
msgLatency,23
msgLatency,23
msgLatency,24
msgLatency,23
msgLatency,23
msgLatency,23
msgLatency,24
msgLatency,24
msgLatency,24
msgLatency,25
msgLatency,25
msgLatency,26
msgLatency,25
msgLatency,24
msgLatency,25
msgLatency,16
msgLatency,16
msgLatency,16
msgLatency,26
msgLatency,26
msgLatency,26
msgLatency,23
msgLatency,26
msgLatency,26
msgLatency,28
msgLatency,25
msgLatency,28
msgLatency,27
msgLatency,27
msgLatency,27
msgLatency,13
msgLatency,12
msgLatency,28
msgLatency,29
msgLatency,29
msgLatency,28
msgLatency,29
msgLatency,12
msgLatency,12
msgLatency,12
msgLatency,12
msgLatency,10
msgLatency,9
msgLatency,8
msgLatency,5
msgLatency,6
msgLatency,5
msgLatency,4
msgLatency,4
msgLatency,22
msgLatency,22
msgLatency,33
msgLatency,43
msgLatency,17
msgLatency,17
msgLatency,22
msgLatency,16
msgLatency,24
msgLatency,15
msgLatency,15
msgLatency,38
msgLatency,42
msgLatency,42
msgLatency,23
msgLatency,21
msgLatency,21
msgLatency,25
msgLatency,24
msgLatency,29
msgLatency,22
msgLatency,35
msgLatency,23
msgLatency,23
msgLatency,26
msgLatency,21
msgLatency,21
msgLatency,20
msgLatency,20
msgLatency,20
msgLatency,16
msgLatency,15
msgLatency,19
msgLatency,13
msgLatency,12
msgLatency,12
msgLatency,10
msgLatency,9
msgLatency,9
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,3
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,4
msgLatency,4
msgLatency,1
msgLatency,2
msgLatency,5
msgLatency,5
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,5
msgLatency,5
msgLatency,0
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,3
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,6
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,7
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,8
msgLatency,6
msgLatency,4
msgLatency,4
msgLatency,6
msgLatency,5
msgLatency,5
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,10
msgLatency,10
msgLatency,12
msgLatency,12
msgLatency,10
msgLatency,10
msgLatency,10
msgLatency,10
msgLatency,11
msgLatency,11
msgLatency,11
msgLatency,11
msgLatency,11
msgLatency,12
msgLatency,13
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,0
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,5
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,6
msgLatency,5
msgLatency,5
msgLatency,5
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,3
msgLatency,4
msgLatency,4
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
