Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-13 15:42:29,1694619748,0.5,6.13
2023-09-13 15:42:30,1694619749,0.5,6.14
2023-09-13 15:42:31,1694619750,27.64,6.22
2023-09-13 15:42:32,1694619751,15,6.35
2023-09-13 15:42:33,1694619752,10.45,6.37
2023-09-13 15:42:34,1694619753,13.57,6.45
2023-09-13 15:42:35,1694619754,10.15,6.52
2023-09-13 15:42:36,1694619755,11,6.59
2023-09-13 15:42:37,1694619756,14.65,6.71
2023-09-13 15:42:38,1694619757,8.63,6.81
2023-09-13 15:42:40,1694619758,9.5,6.82
2023-09-13 15:42:41,1694619760,21.11,7.09
2023-09-13 15:42:42,1694619761,13.5,7.11
2023-09-13 15:42:43,1694619762,14.65,7.12
2023-09-13 15:42:44,1694619763,8.59,7.14
2023-09-13 15:42:45,1694619764,6,7.15
2023-09-13 15:42:46,1694619765,10.1,7.17
2023-09-13 15:42:47,1694619766,8,7.18
2023-09-13 15:42:48,1694619767,7.58,7.21
2023-09-13 15:42:49,1694619768,9.45,7.23
2023-09-13 15:42:50,1694619769,10.05,7.36
2023-09-13 15:42:51,1694619770,14.5,7.39
2023-09-13 15:42:52,1694619771,4.5,7.41
2023-09-13 15:42:53,1694619772,5.03,7.43
2023-09-13 15:42:54,1694619773,3.03,7.45
2023-09-13 15:42:55,1694619774,8.5,7.47
2023-09-13 15:42:56,1694619775,5,7.50
2023-09-13 15:42:57,1694619776,7.5,7.58
2023-09-13 15:42:58,1694619777,9.45,7.60
2023-09-13 15:42:59,1694619778,4.55,7.62
2023-09-13 15:43:00,1694619779,5.5,7.64
2023-09-13 15:43:01,1694619780,8.54,7.67
2023-09-13 15:43:02,1694619781,8.46,7.68
2023-09-13 15:43:03,1694619782,7,7.71
2023-09-13 15:43:04,1694619783,12.94,7.72
2023-09-13 15:43:05,1694619784,5.56,7.80
2023-09-13 15:43:06,1694619785,8.5,7.96
2023-09-13 15:43:07,1694619786,8.54,8.14
2023-09-13 15:43:08,1694619787,7.46,8.16
2023-09-13 15:43:09,1694619788,9.5,8.18
2023-09-13 15:43:10,1694619789,9.85,8.20
2023-09-13 15:43:11,1694619790,3.54,8.22
2023-09-13 15:43:12,1694619791,4.5,8.24
2023-09-13 15:43:13,1694619792,4.52,8.26
2023-09-13 15:43:14,1694619793,6.93,8.28
2023-09-13 15:43:15,1694619794,4.59,8.30
2023-09-13 15:43:16,1694619795,4.5,8.32
2023-09-13 15:43:17,1694619796,8,8.49
2023-09-13 15:43:18,1694619797,5.03,8.51
2023-09-13 15:43:19,1694619798,5.47,8.53
2023-09-13 15:43:20,1694619799,6.57,8.56
2023-09-13 15:43:21,1694619800,5,8.58
2023-09-13 15:43:22,1694619801,5.53,8.60
2023-09-13 15:43:23,1694619802,5.5,8.62
2023-09-13 15:43:24,1694619803,5.47,8.63
2023-09-13 15:43:25,1694619804,5.5,8.66
2023-09-13 15:43:26,1694619805,11.44,8.73
2023-09-13 15:43:27,1694619806,5,8.75
2023-09-13 15:43:28,1694619807,4.55,8.76
2023-09-13 15:43:29,1694619808,3.54,8.78
2023-09-13 15:43:30,1694619809,9,8.81
2023-09-13 15:43:31,1694619810,4.52,8.83
2023-09-13 15:43:32,1694619811,7.39,8.85
2023-09-13 15:43:33,1694619812,4.48,8.87
2023-09-13 15:43:34,1694619813,8.54,8.95
2023-09-13 15:43:35,1694619814,4.57,8.96
