Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-13 15:49:00,1694620139,1,6.06
2023-09-13 15:49:01,1694620140,29.65,6.24
2023-09-13 15:49:02,1694620141,46.04,6.51
2023-09-13 15:49:03,1694620142,40.5,6.77
2023-09-13 15:49:04,1694620143,43.78,7.02
2023-09-13 15:49:05,1694620144,32.5,7.09
2023-09-13 15:49:06,1694620145,23.35,7.16
2023-09-13 15:49:07,1694620146,25,7.53
2023-09-13 15:49:08,1694620147,18.09,7.58
2023-09-13 15:49:09,1694620148,19.8,7.63
2023-09-13 15:49:10,1694620149,25,7.68
2023-09-13 15:49:11,1694620150,17.59,7.85
2023-09-13 15:49:12,1694620151,21.11,7.90
2023-09-13 15:49:13,1694620152,21.11,7.98
2023-09-13 15:49:14,1694620153,17.09,8.20
2023-09-13 15:49:15,1694620154,14.93,8.26
2023-09-13 15:49:16,1694620155,17.68,8.32
2023-09-13 15:49:17,1694620156,17.41,8.39
2023-09-13 15:49:18,1694620157,15.58,8.55
2023-09-13 15:49:19,1694620158,15.58,8.60
2023-09-13 15:49:20,1694620159,12.69,8.67
2023-09-13 15:49:21,1694620160,15.42,8.83
2023-09-13 15:49:22,1694620161,20.9,8.90
2023-09-13 15:49:23,1694620162,16.75,9.07
2023-09-13 15:49:24,1694620163,16.58,9.11
2023-09-13 15:49:25,1694620164,14.65,9.15
2023-09-13 15:49:26,1694620165,15.23,9.21
2023-09-13 15:49:27,1694620166,17.59,9.25
2023-09-13 15:49:28,1694620167,16.08,9.36
2023-09-13 15:49:29,1694620168,32.5,9.54
2023-09-13 15:49:30,1694620169,25.25,9.57
2023-09-13 15:49:31,1694620170,25,9.61
2023-09-13 15:49:32,1694620171,14.5,9.65
2023-09-13 15:49:33,1694620172,19.19,9.69
2023-09-13 15:49:34,1694620173,45.96,9.83
2023-09-13 15:49:35,1694620174,37.37,9.90
2023-09-13 15:49:36,1694620175,18.5,9.95
2023-09-13 15:49:37,1694620176,25.63,10.02
2023-09-13 15:49:38,1694620177,31.5,10.06
2023-09-13 15:49:39,1694620178,22.61,10.11
2023-09-13 15:49:40,1694620179,23.38,10.17
2023-09-13 15:49:41,1694620180,18.41,10.22
2023-09-13 15:49:42,1694620181,13.78,10.26
2023-09-13 15:49:44,1694620182,27.23,10.59
2023-09-13 15:49:45,1694620184,19.4,10.93
2023-09-13 15:49:46,1694620185,16.67,11.36
2023-09-13 15:49:47,1694620186,15.5,11.71
2023-09-13 15:49:48,1694620187,19.4,12.04
2023-09-13 15:49:49,1694620188,22.28,12.45
2023-09-13 15:49:50,1694620189,34.67,12.51
2023-09-13 15:49:51,1694620190,14.36,12.55
2023-09-13 15:49:52,1694620191,18.81,12.60
2023-09-13 15:49:53,1694620192,16.24,12.64
2023-09-13 15:49:54,1694620193,17,12.69
2023-09-13 15:49:55,1694620194,19.5,12.73
2023-09-13 15:49:56,1694620195,18.91,12.77
2023-09-13 15:49:57,1694620196,24.5,12.80
2023-09-13 15:49:58,1694620197,38.69,12.85
2023-09-13 15:49:59,1694620198,18.18,12.89
2023-09-13 15:50:00,1694620199,16.34,12.93
2023-09-13 15:50:01,1694620200,19.8,12.98
2023-09-13 15:50:02,1694620201,52.5,13.17
2023-09-13 15:50:03,1694620202,20.81,13.21
