Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-13 15:25:29,1694618728,1,6.08
2023-09-13 15:25:30,1694618729,13.57,6.15
2023-09-13 15:25:31,1694618730,99.5,6.93
2023-09-13 15:25:32,1694618731,85.86,7.25
2023-09-13 15:25:33,1694618732,75.5,8.02
2023-09-13 15:25:34,1694618733,54.77,8.22
2023-09-13 15:25:35,1694618734,40.7,8.63
2023-09-13 15:25:36,1694618735,35,8.97
2023-09-13 15:25:37,1694618736,27.27,9.18
2023-09-13 15:25:38,1694618737,44.55,9.52
2023-09-13 15:25:39,1694618738,19.9,9.71
2023-09-13 15:25:40,1694618739,32.18,10.36
2023-09-13 15:25:41,1694618740,24.37,10.50
2023-09-13 15:25:42,1694618741,26.53,10.74
2023-09-13 15:25:43,1694618742,22.11,10.87
2023-09-13 15:25:44,1694618743,25.26,11.02
2023-09-13 15:25:45,1694618744,34.52,11.22
2023-09-13 15:25:46,1694618745,19.4,11.37
2023-09-13 15:25:47,1694618746,29.95,11.98
2023-09-13 15:25:48,1694618747,15.66,12.10
2023-09-13 15:25:49,1694618748,29.65,12.26
2023-09-13 15:25:50,1694618749,27.86,12.44
2023-09-13 15:25:51,1694618750,18.59,12.57
2023-09-13 15:25:52,1694618751,46.23,12.79
2023-09-13 15:25:53,1694618752,18.13,12.91
2023-09-13 15:25:54,1694618753,33.5,13.04
2023-09-13 15:25:55,1694618754,39.7,13.62
2023-09-13 15:25:56,1694618755,23.5,14.28
2023-09-13 15:25:57,1694618756,26.37,14.94
2023-09-13 15:25:58,1694618757,24.75,15.60
2023-09-13 15:25:59,1694618758,42.08,16.44
2023-09-13 15:26:00,1694618759,48.22,17.45
2023-09-13 15:26:01,1694618760,39.2,18.19
2023-09-13 15:26:02,1694618761,21.83,18.29
2023-09-13 15:26:03,1694618762,26.73,18.38
2023-09-13 15:26:04,1694618763,35,18.51
2023-09-13 15:26:05,1694618764,31.12,18.62
2023-09-13 15:26:06,1694618765,45.45,18.81
2023-09-13 15:26:07,1694618766,41.62,18.99
2023-09-13 15:26:08,1694618767,40.98,19.12
2023-09-13 15:26:09,1694618768,44.78,19.23
2023-09-13 15:26:10,1694618769,62.87,19.37
2023-09-13 15:26:11,1694618770,32.32,19.47
2023-09-13 15:26:12,1694618771,60.91,19.66
2023-09-13 15:26:13,1694618772,72.86,19.96
2023-09-13 15:26:14,1694618773,44.22,20.10
2023-09-13 15:26:15,1694618774,45.13,20.21
2023-09-13 15:26:16,1694618775,43,20.34
2023-09-13 15:26:17,1694618776,36.82,20.43
2023-09-13 15:26:18,1694618777,39.9,20.53
2023-09-13 15:26:19,1694618778,45.69,20.62
2023-09-13 15:26:21,1694618779,39.09,20.75
2023-09-13 15:26:22,1694618781,47.45,20.87
2023-09-13 15:26:23,1694618782,48.73,21.00
2023-09-13 15:26:24,1694618783,47.74,21.14
2023-09-13 15:26:25,1694618784,39.09,21.24
2023-09-13 15:26:26,1694618785,73.33,21.43
2023-09-13 15:26:27,1694618786,42.13,21.55
2023-09-13 15:26:28,1694618787,53.77,21.66
2023-09-13 15:26:29,1694618788,44.67,21.77
2023-09-13 15:26:30,1694618789,42.49,21.88
2023-09-13 15:26:31,1694618790,89,22.22
2023-09-13 15:26:32,1694618791,59.3,22.59
2023-09-13 15:26:33,1694618792,83.08,22.71
2023-09-13 15:26:34,1694618793,55.78,22.83
2023-09-13 15:26:35,1694618794,55.72,22.94
2023-09-13 15:26:36,1694618795,51.01,23.05
2023-09-13 15:26:37,1694618796,55.84,23.16
2023-09-13 15:26:38,1694618797,49.25,23.27
2023-09-13 15:26:39,1694618798,59.18,23.39
2023-09-13 15:26:40,1694618799,57.07,23.51
2023-09-13 15:26:41,1694618800,51.28,23.63
2023-09-13 15:26:42,1694618801,60.89,23.73
2023-09-13 15:26:43,1694618802,50.26,23.84
2023-09-13 15:26:44,1694618803,61.11,23.97
2023-09-13 15:26:45,1694618804,72.96,24.07
2023-09-13 15:26:46,1694618805,88.94,24.19
2023-09-13 15:26:47,1694618806,72.64,24.30
2023-09-13 15:26:48,1694618807,66.83,24.42
2023-09-13 15:26:49,1694618808,50.75,24.53
2023-09-13 15:26:50,1694618809,69.85,24.64
2023-09-13 15:26:51,1694618810,68.72,24.76
2023-09-13 15:26:52,1694618811,64.29,24.87
2023-09-13 15:26:53,1694618812,65.97,24.99
2023-09-13 15:26:54,1694618813,64.85,25.11
2023-09-13 15:26:55,1694618814,66.83,25.23
2023-09-13 15:26:56,1694618815,67.71,25.03
2023-09-13 15:26:57,1694618816,57.71,25.15
2023-09-13 15:26:58,1694618817,70.1,25.29
2023-09-13 15:26:59,1694618818,69.15,25.39
2023-09-13 15:27:00,1694618819,68.53,25.51
2023-09-13 15:27:01,1694618820,67.86,25.62
2023-09-13 15:27:02,1694618821,68.69,25.74
2023-09-13 15:27:03,1694618822,30.05,25.77
2023-09-13 15:27:04,1694618823,4.59,25.77
2023-09-13 15:27:05,1694618824,7.96,25.77
2023-09-13 15:27:06,1694618825,12.44,25.89
