Time,Unix Time,CPU Utilization (%),RAM Utilization (%)
2023-09-19 21:31:45,1695159104,0,7.29
2023-09-19 21:31:46,1695159105,0.5,7.29
2023-09-19 21:31:47,1695159106,0,7.29
2023-09-19 21:31:48,1695159107,0.5,7.29
2023-09-19 21:31:49,1695159108,0,7.29
2023-09-19 21:31:50,1695159109,0,7.30
2023-09-19 21:31:51,1695159110,67.5,7.36
2023-09-19 21:31:52,1695159111,98.02,7.71
2023-09-19 21:31:53,1695159112,98.98,7.83
2023-09-19 21:31:54,1695159113,98.48,7.86
2023-09-19 21:31:55,1695159114,98.51,7.88
2023-09-19 21:31:56,1695159115,97.5,7.97
2023-09-19 21:31:57,1695159116,98.51,7.99
2023-09-19 21:31:58,1695159117,93.94,8.01
2023-09-19 21:31:59,1695159118,90.64,8.03
2023-09-19 21:32:00,1695159119,96.04,8.04
2023-09-19 21:32:01,1695159120,91.92,7.75
2023-09-19 21:32:02,1695159121,93.6,7.76
2023-09-19 21:32:03,1695159122,91.92,7.78
2023-09-19 21:32:04,1695159123,92.89,7.80
2023-09-19 21:32:05,1695159124,93,7.81
2023-09-19 21:32:06,1695159125,92.89,7.82
2023-09-19 21:32:07,1695159126,94.39,7.83
2023-09-19 21:32:08,1695159127,92.42,7.86
2023-09-19 21:32:10,1695159129,94.47,7.88
2023-09-19 21:32:11,1695159130,93.47,7.90
2023-09-19 21:32:12,1695159131,92.04,7.91
2023-09-19 21:32:13,1695159132,91.5,7.92
2023-09-19 21:32:14,1695159133,91.84,7.94
2023-09-19 21:32:15,1695159134,92.35,7.96
2023-09-19 21:32:16,1695159135,93.4,7.97
2023-09-19 21:32:17,1695159136,93,7.99
2023-09-19 21:32:18,1695159137,94,8.00
2023-09-19 21:32:19,1695159138,93,8.02
2023-09-19 21:32:20,1695159139,93.33,8.03
2023-09-19 21:32:21,1695159140,91.33,8.04
2023-09-19 21:32:22,1695159141,92.46,8.05
2023-09-19 21:32:23,1695159142,93.47,8.07
2023-09-19 21:32:24,1695159143,92.75,8.08
2023-09-19 21:32:25,1695159144,91.92,8.09
2023-09-19 21:32:26,1695159145,93.5,8.11
2023-09-19 21:32:27,1695159146,93.47,7.80
2023-09-19 21:32:28,1695159147,92.96,7.83
2023-09-19 21:32:29,1695159148,94.42,7.86
2023-09-19 21:32:30,1695159149,90.36,7.87
2023-09-19 21:32:31,1695159150,90.91,7.89
2023-09-19 21:32:32,1695159151,93.94,7.91
2023-09-19 21:32:33,1695159152,91.92,7.92
2023-09-19 21:32:34,1695159153,92.93,7.94
2023-09-19 21:32:35,1695159154,92.89,7.94
2023-09-19 21:32:36,1695159155,92.31,7.96
2023-09-19 21:32:37,1695159156,94.03,7.98
2023-09-19 21:32:38,1695159157,92.89,8.00
2023-09-19 21:32:39,1695159158,93.47,8.01
2023-09-19 21:32:40,1695159159,93.3,8.02
2023-09-19 21:32:41,1695159160,92.42,8.04
2023-09-19 21:32:42,1695159161,93.94,8.05
2023-09-19 21:32:43,1695159162,91.33,8.07
2023-09-19 21:32:44,1695159163,91.33,8.08
2023-09-19 21:32:45,1695159164,93.63,8.09
2023-09-19 21:32:46,1695159165,93.37,8.10
